subject,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,gm_mean,gm_size,gm_std,qi1,snr,wm_mean,wm_size,wm_std
0025682_session_1,3.5090231895446777,7066851.0,7.170482158660889,14.46597671508789,165.23704528808594,11555.0,47.87904357910156,0.5211917336720335,1490.2792534891646,276.0255126953125,4467485.0,147.31402587890625,285.8477783203125,383920.0,33.7470588684082,0.19361013837705082,39.8645133972168,389.5758056640625,95062.0,28.696529388427734
0025683_session_2,1.2343826293945312,8241376.0,3.2403104305267334,29.97150230407715,164.34144592285156,11633.0,39.578102111816406,0.43820427562708053,6823.564223296466,260.48736572265625,3292960.0,134.1071014404297,285.14569091796875,418943.0,33.55818176269531,0.06714521943908396,87.99949645996094,382.2626647949219,97828.0,26.673240661621094
0025683_session_1,1.2457876205444336,8251725.0,3.2604641914367676,29.109128952026367,156.71823120117188,11197.0,35.875125885009766,0.4372212313119083,6175.399901995666,249.2923126220703,3282611.0,128.91482543945312,275.7552795410156,406414.0,32.99138259887695,0.06423275133381202,84.57546997070312,370.66455078125,96761.0,25.977188110351562
0025684_session_2,1.16734778881073,8706731.0,3.3268604278564453,28.591161727905273,153.04226684570312,10125.0,35.981082916259766,0.4045075635099188,5024.680087215876,227.04122924804688,2827605.0,114.92875671386719,267.14361572265625,357138.0,28.085878372192383,0.05895301003327196,80.29901885986328,362.2624206542969,85202.0,22.088247299194336
0025684_session_1,1.2251245975494385,8690979.0,3.3833425045013428,30.268081665039062,164.6202850341797,10026.0,39.96834945678711,0.4047959764610711,5612.957395447866,245.0059814453125,2843357.0,125.992919921875,284.29278564453125,363422.0,31.007802963256836,0.06461711620750665,84.0271987915039,386.7000732421875,86319.0,24.564998626708984
0025685_session_2,1.309972882270813,9031487.0,6.567646026611328,17.01097297668457,171.76919555664062,9363.0,44.290008544921875,0.36731279663058375,1951.780827854485,259.74749755859375,2502849.0,150.4052276611328,291.16644287109375,311097.0,32.54275894165039,0.06323432675040112,44.33345413208008,402.88848876953125,76968.0,27.455974578857422
0025685_session_1,3.3163561820983887,7803716.0,6.641317367553711,15.488982200622559,160.77700805664062,8987.0,44.60083770751953,0.46102875669526766,1696.7913375715111,266.7335205078125,3730620.0,159.41270446777344,266.3385925292969,323687.0,27.689006805419922,0.1823453083120913,40.10327911376953,369.2058410644531,77628.0,22.84050941467285
0025686_session_2,1.3065024614334106,8693125.0,3.3530492782592773,32.267784118652344,178.8865509033203,10296.0,48.12841033935547,0.40100204643840237,6293.983778080773,258.91650390625,2841211.0,137.12318420410156,301.93243408203125,360104.0,33.766353607177734,0.06960626932202171,90.047119140625,410.1278991699219,84156.0,27.11895179748535
0025686_session_1,1.2403509616851807,8717133.0,3.435453176498413,30.315902709960938,172.65037536621094,10288.0,46.769569396972656,0.3976069078856531,5785.3630516018275,248.88356018066406,2817203.0,134.5092010498047,288.6837158203125,365275.0,33.0364990234375,0.06179371130393445,84.03075408935547,392.83258056640625,87044.0,25.273902893066406
0025687_session_2,1.2857770919799805,8259863.0,3.665451765060425,29.291357040405273,155.34307861328125,12656.0,39.9383430480957,0.42910605831725374,4951.737750631305,243.9158477783203,3274473.0,137.2195587158203,277.73504638671875,362452.0,33.081207275390625,0.06827171346546547,75.77102661132812,385.1011047363281,90767.0,31.308055877685547
0025687_session_1,1.2998183965682983,8280660.0,3.723423719406128,28.68756103515625,159.98590087890625,12974.0,53.58589172363281,0.4279709385036199,4718.369669125785,242.2362060546875,3253676.0,136.13027954101562,275.278564453125,361730.0,33.259979248046875,0.07068035639671234,73.93157196044922,382.0945129394531,90335.0,30.760910034179688
0025688_session_2,1.273270845413208,8614924.0,3.930854320526123,27.146581649780273,157.66452026367188,10570.0,38.04210662841797,0.41116885937288483,4397.339836190462,249.0505828857422,2919412.0,127.70073699951172,281.7393493652344,363417.0,29.545982360839844,0.070056334797614,71.67382049560547,388.4486083984375,89524.0,26.360843658447266
0025688_session_1,1.3437106609344482,8642291.0,4.035465240478516,26.468780517578125,157.45294189453125,10849.0,43.244815826416016,0.4103476163147968,4073.079659583876,248.53955078125,2892045.0,126.22492218017578,277.8525695800781,365737.0,30.64639663696289,0.0720671173882018,68.85267639160156,384.6664123535156,90213.0,28.63271713256836
0025689_session_2,3.8526055812835693,7830414.0,8.04374885559082,11.251708984375,140.96470642089844,10113.0,33.646324157714844,0.4681357045015163,858.3036243639798,233.42465209960938,3703922.0,134.1481475830078,258.6336364746094,302136.0,26.41982650756836,0.18577663965149224,32.15336990356445,349.1395568847656,73169.0,20.474641799926758
0025689_session_1,1.0576838254928589,9002786.0,3.538867712020874,28.483501434326172,159.32015991210938,9642.0,35.96568298339844,0.3678171567895516,5494.130988099398,241.19686889648438,2531550.0,140.48455810546875,288.24542236328125,311727.0,31.03835678100586,0.05157803373311328,81.4513168334961,389.0447692871094,76041.0,25.046295166015625
0025690_session_2,1.2150071859359741,8250980.0,3.3927738666534424,27.724485397338867,142.60350036621094,13957.0,34.47746658325195,0.4366931756682964,4309.097233694824,214.67991638183594,3283356.0,111.83129119873047,244.8399200439453,414328.0,28.389453887939453,0.05664708919425329,72.16511535644531,338.90283203125,97364.0,23.81560516357422
0025690_session_1,1.3800625801086426,8237465.0,3.9421091079711914,27.213642120361328,166.11158752441406,13031.0,39.86869812011719,0.437405030466677,4371.2274554388005,251.05828857421875,3296871.0,131.380126953125,281.8701171875,419908.0,33.5020751953125,0.07053092183092735,71.50236511230469,389.1492614746094,99468.0,28.186277389526367
0025691_session_2,1.439854621887207,8730264.0,5.287534713745117,21.266822814941406,169.7016143798828,11026.0,44.25075149536133,0.3958406747534033,3208.5573462615043,276.3398132324219,2804072.0,151.74896240234375,297.3749694824219,328839.0,31.01787567138672,0.08260952933382083,56.240760803222656,409.82403564453125,81420.0,26.825241088867188
0025691_session_1,1.7208318710327148,8654225.0,5.75027322769165,19.631608963012695,176.8671875,10428.0,49.721195220947266,0.402693762576406,2908.48194810835,289.6979064941406,2880111.0,159.71484375,308.0818786621094,331899.0,30.778602600097656,0.062430315828395956,53.57691192626953,420.968994140625,81207.0,26.43893051147461
0025692_session_2,4.705772399902344,6859929.0,7.637813568115234,15.162907600402832,195.46046447753906,10244.0,74.12042236328125,0.5386980284598311,1327.229327577219,286.7672119140625,4674407.0,152.22164916992188,329.57147216796875,391910.0,39.264747619628906,0.28184839813939766,43.14997482299805,445.3829345703125,94093.0,29.77834701538086
0025692_session_1,1.4769877195358276,8372328.0,5.21832275390625,21.84433937072754,188.37876892089844,9935.0,74.5973129272461,0.4254557158582488,2989.702554854218,264.3020935058594,3162008.0,141.62005615234375,314.8531494140625,407354.0,37.20323181152344,0.07964367855631074,60.336082458496094,428.8439636230469,95563.0,26.97669792175293
0025693_session_2,1.4965461492538452,8677148.0,4.646500587463379,20.627166748046875,156.1944122314453,10385.0,33.75270462036133,0.40803790779071897,3073.6579414617045,245.53773498535156,2857188.0,125.37831115722656,268.0439147949219,344366.0,29.03481101989746,0.0876121970029784,57.6872673034668,363.8880615234375,83475.0,24.17668914794922
0025693_session_1,1.5083476305007935,8674208.0,4.515923023223877,22.74053192138672,169.61679077148438,10073.0,36.442657470703125,0.4100798927047143,3723.7257295353456,264.7123107910156,2860128.0,131.8134765625,290.65777587890625,334690.0,29.84221076965332,0.08171720115542537,64.36286926269531,393.3522644042969,81183.0,24.49635887145996
0025694_session_2,1.4822776317596436,8510865.0,3.5450279712677,28.756637573242188,172.25694274902344,12688.0,57.54674530029297,0.41827888405549773,5896.813993897617,264.7067565917969,3023471.0,136.82090759277344,293.2161865234375,405324.0,33.418025970458984,0.08111901669219286,82.71195220947266,395.1592712402344,94232.0,27.478981018066406
0025694_session_1,1.5252410173416138,8552728.0,3.793076992034912,29.03629493713379,184.22900390625,12275.0,62.28889465332031,0.4155030818118324,5685.601364544894,278.71392822265625,2981608.0,143.68478393554688,311.1845397949219,402633.0,36.353118896484375,0.08579461430317906,82.04013061523438,421.3214416503906,95171.0,27.984310150146484
0025695_session_2,1.2913175821304321,8696095.0,3.8031013011932373,30.86440658569336,183.45700073242188,9836.0,53.734832763671875,0.40252053797373966,5982.104766741887,282.94158935546875,2838241.0,148.0568084716797,319.9879455566406,345492.0,34.1806526184082,0.04454815638513609,84.13868713378906,437.368408203125,83191.0,26.504743576049805
0025695_session_1,1.301042914390564,8687162.0,4.159792423248291,27.455665588378906,176.7593536376953,8498.0,54.620567321777344,0.4028790824861593,4802.729247864067,274.55029296875,2847174.0,144.73121643066406,304.0201110839844,345526.0,32.237030029296875,0.04261967256970688,73.08540344238281,418.22998046875,82849.0,24.748626708984375
0025696_session_2,1.6558398008346558,8482887.0,7.496959686279297,15.230779647827148,180.9972686767578,12085.0,46.660335540771484,0.4162564213915375,1693.4934439195365,280.4002380371094,3051449.0,153.32923889160156,312.90557861328125,349334.0,34.04999542236328,0.05826094347360751,41.73766326904297,427.0901184082031,86091.0,30.329845428466797
0025696_session_1,1.709929347038269,8535601.0,5.295324802398682,20.04343032836914,165.3323211669922,11212.0,43.331233978271484,0.41721099575874193,2463.308660367579,250.835693359375,2998735.0,132.50909423828125,282.901123046875,334753.0,30.065906524658203,0.07392566733145094,53.42469787597656,389.03759765625,84715.0,26.553619384765625
0025697_session_2,1.1308993101119995,8632452.0,3.614421844482422,27.240928649902344,148.98658752441406,10890.0,37.8204345703125,0.4067741603985025,4336.052144355491,223.58462524414062,2901884.0,118.15739440917969,259.3872375488281,356907.0,27.499238967895508,0.058466122950929816,71.76451873779297,357.8474426269531,85201.0,22.916284561157227
0025697_session_1,1.2358191013336182,8646946.0,4.323766231536865,25.97742462158203,177.9738311767578,9819.0,45.312931060791016,0.4043783700690164,4091.6211943881867,259.41766357421875,2887390.0,138.81979370117188,301.7270812988281,342439.0,34.2510986328125,0.07108856699232308,69.78339385986328,414.0473937988281,83902.0,28.9235782623291
0025698_session_2,1.5750335454940796,8223508.0,3.8599038124084473,31.663249969482422,177.29898071289062,12248.0,43.07804870605469,0.4395518767418209,5166.613307511472,271.158935546875,3310828.0,141.25146484375,302.8943176269531,417786.0,34.875732421875,0.05542111711936074,78.47198486328125,425.1114196777344,99108.0,28.761226654052734
0025698_session_1,1.7609938383102417,8265346.0,5.646303176879883,22.026702880859375,188.7708740234375,11662.0,58.0840950012207,0.4392170630804403,2714.8160942634613,280.24456787109375,3268990.0,143.15931701660156,313.9442443847656,419212.0,37.739349365234375,0.0974068115236797,55.60173416137695,438.3136901855469,100466.0,31.17449951171875
0025699_session_2,1.317021369934082,8660214.0,3.367905855178833,36.48708724975586,187.02981567382812,10800.0,72.279052734375,0.4027710027830665,6715.244234983702,269.5496826171875,2874122.0,144.58193969726562,317.4253234863281,385376.0,37.40045928955078,0.044887805312894116,94.25006103515625,440.3103942871094,89356.0,29.67714500427246
0025699_session_1,3.3184707164764404,7519389.0,6.551600933074951,17.603031158447266,181.282470703125,10525.0,68.31097412109375,0.4915378248990928,1902.9093516506819,285.4620666503906,4014947.0,153.1671600341797,305.10400390625,367827.0,36.193145751953125,0.19349657266035844,46.56938171386719,420.4320373535156,87652.0,28.784374237060547
0025700_session_2,1.3635973930358887,8393605.0,3.6558988094329834,29.344514846801758,179.66038513183594,10029.0,43.60062789916992,0.42631108748750324,5880.25626856332,273.0882568359375,3140731.0,142.17835998535156,299.4493408203125,371599.0,35.07172775268555,0.07998351125648634,81.90853881835938,406.72991943359375,90023.0,29.814409255981445
0025700_session_1,1.3279675245285034,8473783.0,4.476520538330078,23.182058334350586,169.86167907714844,10085.0,41.43663787841797,0.4223092030622869,3664.688076222114,257.63226318359375,3060553.0,131.93356323242188,284.2290954589844,362079.0,31.475475311279297,0.07116030703170001,63.493309020996094,388.0040588378906,87667.0,26.043926239013672
0025701_session_2,1.5432740449905396,8170685.0,4.383649826049805,28.210477828979492,212.8719024658203,9173.0,95.29544830322266,0.4467655603281527,4752.1691651272,292.32696533203125,3363651.0,146.1996307373047,329.7794189453125,410192.0,40.10597610473633,0.09372898355523435,75.22941589355469,453.44427490234375,98662.0,34.85514831542969
0025701_session_1,5.512650489807129,6930641.0,9.419169425964355,12.166095733642578,195.534423828125,8510.0,80.3475112915039,0.5458095738974287,830.0804657316429,285.4976806640625,4603695.0,139.82298278808594,302.1831359863281,396738.0,34.59452438354492,0.3011994128681604,32.08171844482422,416.77764892578125,95139.0,30.50581932067871
0025702_session_2,1.1900291442871094,8704667.0,4.258119106292725,24.607452392578125,163.23980712890625,11376.0,46.4722900390625,0.4000206997101897,4133.264023820354,256.44891357421875,2829669.0,136.7398223876953,291.3201599121094,315697.0,32.96654510498047,0.04105062261428266,68.41522216796875,396.10162353515625,79284.0,27.84882164001465
0025702_session_1,3.2779223918914795,7396772.0,5.4120612144470215,20.61130142211914,182.42568969726562,10881.0,64.29045867919922,0.4982124185265755,2855.764380886577,297.0986328125,4137564.0,159.72268676757812,313.04046630859375,307227.0,36.530006408691406,0.18943385033363203,57.84126663208008,424.590087890625,78373.0,31.7430362701416
0025703_session_2,1.2340401411056519,8347258.0,3.4201200008392334,28.894514083862305,146.27633666992188,10961.0,36.82611846923828,0.42989278377383044,4845.671562501392,229.60397338867188,3187078.0,119.70516204833984,255.9370574951172,382737.0,28.585651397705078,0.0642046765536659,74.83277130126953,354.759765625,92150.0,24.265796661376953
0025703_session_1,1.4940791130065918,8327176.0,4.120345115661621,26.61832046508789,163.95726013183594,12167.0,43.44152069091797,0.43375801244880124,4142.591247580103,254.9748077392578,3207160.0,131.0116424560547,282.98504638671875,387562.0,32.4986686706543,0.08231926405782705,68.67993927001953,392.6617126464844,92918.0,28.41143035888672
0025704_session_2,3.9342689514160156,7183298.0,7.620306491851807,14.71629810333252,159.69407653808594,13095.0,59.026187896728516,0.5225042866893377,1106.1263329507203,263.1014404296875,4351038.0,131.72669982910156,272.3992004394531,414409.0,34.10055923461914,0.2141389651382972,35.746490478515625,384.5419006347656,96327.0,31.380632400512695
0025704_session_1,3.3361682891845703,7155453.0,5.3052978515625,21.04107093811035,167.0707550048828,13483.0,60.91102981567383,0.5240119207414127,2291.132118136796,268.9981994628906,4378883.0,132.8496551513672,277.63421630859375,420882.0,36.38360595703125,0.19490953263196614,52.331504821777344,389.26336669921875,97485.0,33.013580322265625
0025705_session_2,1.2954305410385132,8668939.0,3.9639127254486084,30.654342651367188,173.7687225341797,10204.0,54.68708801269531,0.40132448186153613,5067.451375420024,267.41571044921875,2865397.0,144.6781768798828,309.3758850097656,361970.0,35.81745910644531,0.0433799338073552,78.04810333251953,430.88702392578125,88046.0,30.437776565551758
0025705_session_1,1.232352375984192,8676394.0,4.395064830780029,26.97470474243164,174.63246154785156,10660.0,53.80571365356445,0.40135684211295297,4148.117904364651,264.3202819824219,2857942.0,141.82984924316406,305.3187561035156,360232.0,35.720027923583984,0.06509974074483017,69.46854400634766,423.87432861328125,86920.0,29.34225845336914
0025706_session_2,1.455177664756775,8287671.0,3.6283397674560547,29.972949981689453,162.84397888183594,11402.0,35.5975456237793,0.43625664825492144,4757.599355227199,241.99789428710938,3246665.0,123.38143157958984,282.7897033691406,388529.0,33.3441047668457,0.04897733030184234,77.93914794921875,391.541748046875,94331.0,28.39190101623535
0025706_session_1,1.645256519317627,8286662.0,5.5984320640563965,19.29994010925293,164.90240478515625,12071.0,36.776615142822266,0.43892451226107404,2125.007968589019,244.27342224121094,3247674.0,122.44129943847656,280.76739501953125,407803.0,33.0377311706543,0.08670982356949035,50.15107727050781,388.8168029785156,97234.0,26.335805892944336
0025707_session_2,1.6507861614227295,8490099.0,4.96985387802124,21.873722076416016,163.50404357910156,13124.0,39.23546600341797,0.42120372028765557,2838.610575172496,253.87692260742188,3044237.0,131.4866943359375,288.1409912109375,372938.0,29.77765655517578,0.09518805375532134,57.977760314941406,396.8501892089844,91663.0,24.326129913330078
0025707_session_1,1.9806193113327026,8493092.0,6.303619384765625,18.67992401123047,174.73646545410156,11983.0,48.50185775756836,0.42417184498728244,1983.0099666489607,267.975341796875,3041244.0,136.6701202392578,304.4252014160156,347938.0,31.483016967773438,0.08184098323672934,48.29371643066406,422.17633056640625,87911.0,27.081649780273438
0025708_session_2,2.9865128993988037,7393992.0,8.138460159301758,11.68246841430664,161.35740661621094,13374.0,34.63443374633789,0.4920953053833373,1448.444765467096,290.32421875,4140344.0,165.1211395263672,288.5124206542969,335712.0,35.32130813598633,0.1625304706848479,35.45049285888672,383.5897216796875,80842.0,30.212833404541016
0025708_session_1,2.448367118835449,7363414.0,6.768301486968994,13.594407081604004,154.96043395996094,13496.0,32.42005157470703,0.4918493321061743,1777.2063128493921,270.0074157714844,4170922.0,155.32522583007812,271.1950378417969,364635.0,30.115446090698242,0.13366476474092046,40.06840515136719,363.2060852050781,85514.0,23.49726104736328
0025709_session_2,1.3467084169387817,8230015.0,4.643845558166504,20.668960571289062,149.8307342529297,11709.0,30.742507934570312,0.4376853445133764,3122.296552509492,244.747802734375,3304321.0,129.0511932373047,258.9130554199219,426915.0,29.669818878173828,0.07233097388036352,55.75402069091797,354.8965148925781,97640.0,25.243993759155273
0025709_session_1,1.3556145429611206,8187671.0,4.908649921417236,18.572917938232422,139.7337188720703,12010.0,29.399730682373047,0.4402017342497821,2521.9108180036474,230.67127990722656,3346665.0,122.87946319580078,240.48094177246094,415736.0,28.286346435546875,0.07200216032129284,48.99126052856445,331.6488952636719,97170.0,23.92276382446289
0025710_session_2,1.2784173488616943,8287760.0,3.1215128898620605,32.957763671875,167.56375122070312,10407.0,51.62627029418945,0.43255350376819485,5965.255839022904,236.39247131347656,3246576.0,125.14260864257812,277.03668212890625,373552.0,33.01380920410156,0.065673595760495,88.75077056884766,379.9147644042969,94153.0,27.59719467163086
0025710_session_1,1.2407331466674805,8286865.0,3.0757837295532227,32.40998077392578,157.14332580566406,11303.0,54.3832893371582,0.4340148432092265,5570.918502052443,224.0614013671875,3247471.0,117.49034881591797,259.3406677246094,397132.0,30.783607482910156,0.06135456532717741,84.31694030761719,359.0267639160156,96490.0,25.320669174194336
0025711_session_2,1.5890051126480103,7890616.0,5.629178047180176,19.691753387451172,174.20741271972656,14932.0,38.550662994384766,0.4566607593491036,2291.8058331874386,248.61070251464844,3643720.0,138.26870727539062,306.2000732421875,411098.0,38.04951858520508,0.08519639024380353,54.395164489746094,417.0484619140625,100215.0,33.782562255859375
0025711_session_1,1.5057260990142822,7930017.0,5.426724433898926,19.181678771972656,159.99240112304688,14729.0,39.4069938659668,0.4542247220621176,2079.1430437846443,227.6571502685547,3604319.0,126.31095123291016,281.5957336425781,416228.0,34.00760269165039,0.07333389070918764,51.89055252075195,385.6894226074219,100965.0,28.95241928100586
0025712_session_2,1.2501722574234009,8483303.0,3.2615368366241455,27.605552673339844,153.07168579101562,8789.0,41.79276657104492,0.4196089080719275,4761.391414706275,218.47691345214844,3051033.0,113.70594787597656,260.8070068359375,369437.0,29.422378540039062,0.06287798514328675,79.9644546508789,350.8435363769531,89411.0,23.31680679321289
0025712_session_1,1.2168819904327393,8411497.0,3.237901449203491,26.778608322143555,145.51841735839844,9450.0,37.123504638671875,0.4248484748562519,4740.444317254149,215.94873046875,3122839.0,112.815185546875,250.6128692626953,373999.0,28.392925262451172,0.057793279840675206,77.3997802734375,337.3193664550781,90258.0,21.804750442504883
0025713_session_2,1.381392002105713,8501078.0,4.516088485717773,26.41179084777832,181.49771118164062,12248.0,46.56687927246094,0.4129567721052642,5025.264216746824,301.27874755859375,3033258.0,165.3163299560547,326.7400817871094,377082.0,40.81013870239258,0.04934150704181282,72.3502426147461,446.01806640625,91506.0,35.343605041503906
0025713_session_1,2.446645975112915,7394711.0,4.724100589752197,23.897048950195312,172.30355834960938,12495.0,53.09678649902344,0.49323855946781914,4005.9422777777972,296.9969177246094,4139625.0,164.181396484375,300.2952575683594,387388.0,36.60148239135742,0.14777129221141977,63.566650390625,413.18731689453125,94281.0,31.10032844543457
0025714_session_2,1.4924595355987549,8476468.0,3.9078481197357178,29.70733070373535,165.86196899414062,12077.0,44.6281852722168,0.418821439921056,4988.779029802067,264.19525146484375,3057868.0,140.0693817138672,293.15185546875,380354.0,33.578609466552734,0.08877070024920757,75.01618194580078,409.24359130859375,92207.0,29.406200408935547
0025714_session_1,1.359613060951233,8579305.0,3.67360258102417,31.152149200439453,164.6961669921875,12451.0,44.3624267578125,0.4133884896889204,5106.961293879316,255.29666137695312,2955031.0,130.93324279785156,285.3229675292969,389013.0,31.923931121826172,0.07306920548925583,77.6684341430664,399.7635803222656,93916.0,27.598634719848633
0025715_session_2,1.2882428169250488,8896001.0,3.168619155883789,34.70465850830078,172.58494567871094,9813.0,49.19001007080078,0.3938192023485028,6156.825768925673,248.9283447265625,2638335.0,118.86699676513672,291.67376708984375,339257.0,31.60744857788086,0.07019637250490417,92.05075073242188,401.6396179199219,83309.0,24.587936401367188
0025715_session_1,1.2630621194839478,8928916.0,3.814114809036255,30.1207275390625,182.73779296875,10114.0,56.74342727661133,0.39003775666326596,5138.988411361186,264.92877197265625,2605420.0,128.13525390625,310.09405517578125,333399.0,35.21546936035156,0.06679971006558914,81.30171203613281,424.97796630859375,82002.0,28.307666778564453
0025716_session_2,2.82430362701416,7166350.0,5.440225124359131,17.38676643371582,149.74786376953125,12069.0,50.69535827636719,0.5180246022677918,1886.7645021761464,245.870849609375,4367986.0,126.4996566772461,253.28173828125,407566.0,30.808792114257812,0.14897444305678623,46.55721664428711,347.8696594238281,97094.0,26.023218154907227
0025716_session_1,1.3637809753417969,8456545.0,4.183361530303955,23.812646865844727,162.09039306640625,11947.0,54.9748649597168,0.4247135166929659,3723.7138194829845,245.13365173339844,3077791.0,123.36335754394531,269.8553771972656,408224.0,32.28237533569336,0.06652740569582495,64.50682830810547,369.4722900390625,95345.0,26.46539306640625
0025717_session_2,1.6161383390426636,8163034.0,8.016480445861816,12.74157428741455,175.99658203125,10232.0,41.786216735839844,0.4292780097297004,1721.5136098603166,294.6816101074219,3371302.0,176.2682647705078,312.6424865722656,342737.0,33.74160385131836,0.053750725526807805,38.999969482421875,414.7850646972656,86481.0,29.10851287841797
0025717_session_1,1.426379680633545,8160960.0,6.587068557739258,13.890473365783691,162.44119262695312,9651.0,37.889617919921875,0.4305005906381473,2041.4421593985574,265.1159362792969,3373376.0,157.23336791992188,283.7272033691406,344729.0,29.96634864807129,0.07107092793004745,43.0733642578125,375.2247009277344,87064.0,24.809080123901367
0025718_session_2,1.2567745447158813,8391971.0,3.2690258026123047,34.14808654785156,161.478515625,13076.0,41.5265998840332,0.42448126557705945,5878.914492414763,243.300537109375,3142365.0,129.187744140625,283.7074890136719,399230.0,35.45120620727539,0.07005779691088065,86.78655242919922,395.3384704589844,96916.0,29.342679977416992
0025718_session_1,2.578303813934326,7222726.0,4.979327201843262,21.871557235717773,155.27574157714844,13433.0,38.347896575927734,0.5143943832875368,2385.754024518875,247.6894073486328,4311610.0,128.49652099609375,270.4178771972656,385003.0,32.6026611328125,0.1577999774600338,54.3081169128418,379.3235168457031,94670.0,25.714887619018555
0025719_session_2,0.8828007578849792,7938317.0,4.033557415008545,18.71539306640625,126.49943542480469,13299.0,27.42814826965332,0.4488186502901752,3702.9529814265816,220.89625549316406,3596019.0,126.18730163574219,234.32997131347656,375514.0,27.37476921081543,0.038156324571064625,58.09511184692383,309.819580078125,89667.0,23.604930877685547
0025719_session_1,0.9452230930328369,7897248.0,4.703524589538574,15.53779125213623,120.58261108398438,13558.0,27.263608932495117,0.45438825627255636,2469.4785115456853,210.3408203125,3637088.0,118.12549591064453,221.9519805908203,380360.0,25.20844078063965,0.039548587052097135,47.188438415527344,295.03436279296875,89828.0,21.855758666992188
0025720_session_2,1.599374771118164,8447359.0,6.111183166503906,16.116193771362305,158.98458862304688,11293.0,39.108699798583984,0.42019514143529973,2014.9046838388033,254.0718536376953,3086977.0,136.85845947265625,283.1074523925781,376389.0,33.252784729003906,0.07943689856202395,46.32612609863281,381.5964660644531,87135.0,27.752872467041016
0025720_session_1,1.3367785215377808,8404020.0,3.7340481281280518,26.46486473083496,164.8504638671875,10372.0,46.37570571899414,0.42358783970679464,4790.759020602758,248.6280059814453,3130316.0,131.7643585205078,281.14215087890625,400125.0,32.49892807006836,0.06503613746754529,75.29151916503906,379.9632263183594,87458.0,26.28086280822754
0025721_session_2,1.2234210968017578,8482618.0,5.572323799133301,15.959905624389648,139.96498107910156,9511.0,41.58137512207031,0.407343771556229,2235.2941014702124,235.27105712890625,3051718.0,140.1579132080078,245.1852264404297,329524.0,26.203908920288086,0.06323189373846612,44.00053405761719,334.1189880371094,77573.0,22.248241424560547
0025721_session_1,0.9303604364395142,8563780.0,3.68217396736145,24.788583755493164,147.16354370117188,10376.0,43.218162536621094,0.40047689083917976,5119.281261784872,237.84506225585938,2970556.0,140.19583129882812,250.72750854492188,329766.0,26.576988220214844,0.04551576523451093,68.09224700927734,342.0033874511719,77441.0,21.69368553161621
0025722_session_2,1.3885462284088135,8843499.0,5.728248119354248,18.09331703186035,180.37745666503906,9140.0,42.77894592285156,0.3871126021335532,2750.4174559191524,276.3168029785156,2690837.0,151.59893798828125,306.17279052734375,351358.0,33.73030471801758,0.06931057492062813,53.44963836669922,409.8157958984375,84313.0,27.360048294067383
0025722_session_1,1.3089267015457153,8789128.0,4.166058540344238,23.62931251525879,170.70387268066406,8071.0,40.4140625,0.3911510907775853,4449.586334874758,262.87213134765625,2745208.0,143.80751037597656,287.5783386230469,360676.0,30.167537689208984,0.06592269449255944,69.02887725830078,386.0194396972656,84517.0,24.038013458251953
0025723_session_2,1.7760229110717773,8607060.0,7.573876857757568,15.206611633300781,188.53768920898438,10333.0,49.79658889770508,0.40125728571105307,1932.0612307940366,300.6543273925781,2927276.0,173.71563720703125,333.7109069824219,336631.0,39.65104293823242,0.09407649069484818,44.0607795715332,448.8839111328125,86777.0,33.21333312988281
0025723_session_1,1.5196236371994019,8579406.0,6.163580417633057,16.84903907775879,170.67164611816406,9651.0,44.4820442199707,0.4047694516648278,2280.272513589951,268.1549377441406,2954930.0,152.2238006591797,296.90606689453125,353108.0,33.23405838012695,0.07384438969317922,48.17103958129883,400.7564697265625,86939.0,27.424081802368164
0025724_session_2,1.8148605823516846,8741031.0,8.645637512207031,13.733842849731445,194.06373596191406,10229.0,48.22613525390625,0.3985632152062121,1587.1947690995248,314.60931396484375,2793305.0,168.3616485595703,338.3789978027344,349394.0,39.225746154785156,0.09124678770730821,39.13869857788086,457.1168212890625,82692.0,33.1050910949707
0025724_session_1,1.3444952964782715,8703953.0,5.34783411026001,19.201162338256836,165.26124572753906,10044.0,42.481388092041016,0.3990335882595935,3071.9858888383396,273.7132873535156,2830383.0,148.66073608398438,291.1446533203125,367465.0,32.378395080566406,0.0651602783241132,54.44160079956055,393.82928466796875,84189.0,25.129152297973633
0025725_session_2,3.889303684234619,7315118.0,7.858394622802734,12.9370756149292,172.56097412109375,10553.0,46.88686752319336,0.5010408813323826,1378.7914973414909,292.4339904785156,4219218.0,164.01690673828125,297.93572998046875,352154.0,35.80741882324219,0.17022869624249398,37.91305160522461,399.6003723144531,86283.0,30.75498390197754
0025725_session_1,3.6173884868621826,7333562.0,8.265748977661133,11.949785232543945,161.72816467285156,10944.0,39.722312927246094,0.5034022955259374,1114.4260908121792,273.29461669921875,4200774.0,149.86026000976562,279.649658203125,345484.0,29.54743766784668,0.18582838735119442,33.83234405517578,378.423583984375,83585.0,23.78458595275879
0025726_session_2,1.2198346853256226,8774745.0,6.153395652770996,18.989967346191406,175.96041870117188,11118.0,35.66305923461914,0.38936731591341994,2768.6975114780666,292.0929870605469,2759591.0,164.41903686523438,315.735107421875,294537.0,32.474525451660156,0.04686552144820163,51.31071090698242,432.587890625,70121.0,27.010671615600586
