Subject,Scan,Mean_Relative_RMS_Displacement,Max_Relative_RMS_Displacement,Movements_gt_threshold,Mean_Relative_Mean_Rotation,Mean_Relative_Maxdisp,Max_Relative_Maxdisp,Max_Abs_Maxdisp,Max_Relative_Roll,Max_Relative_Pitch,Max_Relative_Yaw,Max_Relative_dS-I,Max_Relative_dL-R,Max_Relative_dP-A,Mean_Relative_Roll,Mean_Relative_Pitch,Mean_Relative_Yaw,Mean_Relative_dS-I,Mean_Relative_dL-R,Mean_Relative_dP-A,Max_Abs_Roll,Max_Abs_Pitch,Max_Abs_Yaw,Max_Abs_dS-I,Max_Abs_dL-R,Max_Abs_dP-A,Mean_Abs_Roll,Mean_Abs_Pitch,Mean_Abs_Yaw,Mean_Abs_dS-I,Mean_Abs_dL-R,Mean_Abs_dP-A,MeanFD,NumFD_greater_than_0.20,rootMeanSquareFD,FDquartile(top1/4thFD),PercentFD_greater_than_0.20,MeanDVARS,MeanFD_Jenkinson
0025377_session_1,rest_3_rest,0.035,0.130,4.000,0.009,-0.001,0.281,0.674,0.028300,0.117300,0.037500,0.155300,0.020900,0.489300,0.000094,0.002069,-0.000741,-0.001645,0.000296,-0.002533,0.034500,0.273000,0.057700,0.216100,0.055100,0.326100,0.009705,0.077339,0.019258,0.076607,0.012904,0.083038,0.1905,48.0000,0.4365,0.3272,39.6694,20.1119,6.2594,
0025378_session_1,rest_3_rest,0.058,0.247,17.000,0.012,-0.008,0.375,1.401,0.058200,0.113000,0.046100,0.308200,0.045200,0.249000,-0.002843,-0.002129,-0.002501,0.008238,-0.001309,0.000585,0.253700,0.348800,0.246500,0.739000,0.189900,0.200300,0.154563,0.111710,0.133465,0.288863,0.115107,0.061168,0.1761,36.0000,0.4197,0.2929,29.7521,27.5365,5.4505,
0025379_session_1,rest_3_rest,0.087,0.459,37.000,0.013,-0.009,0.543,2.662,0.061500,0.177200,0.077100,0.411900,0.039800,0.329200,0.003338,-0.000866,0.007860,0.015546,0.004169,-0.004030,0.283700,0.313500,0.723300,1.637800,0.370100,0.514600,0.131107,0.111397,0.205583,0.567519,0.137795,0.080471,0.2356,60.0000,0.4854,0.4199,49.5868,29.7156,6.9411,
0025380_session_1,rest_3_rest,0.034,0.160,8.000,0.011,-0.002,0.134,0.590,0.048100,0.084500,0.059400,0.103900,0.071600,0.241200,-0.001533,0.001749,0.002911,-0.000039,-0.001199,-0.003564,0.154600,0.164700,0.208500,0.110600,0.166300,0.267600,0.079174,0.048233,0.093028,0.032692,0.088830,0.093115,0.1297,19.0000,0.3601,0.2352,15.7025,18.7132,3.6143,
0025381_session_1,rest_3_rest,0.038,0.221,11.000,0.024,0.012,0.520,4.477,0.226000,0.315700,0.195300,0.264000,0.150600,0.105900,-0.010250,-0.024974,0.000917,0.009324,-0.004540,0.000940,0.860300,2.235200,0.686200,0.924200,0.392700,0.305100,0.392349,1.052693,0.211081,0.419744,0.232243,0.151839,0.1774,31.0000,0.4211,0.3687,25.6198,20.7219,3.0295,
0025382_session_1,rest_3_rest,0.028,0.219,3.000,0.014,0.005,0.352,1.827,0.159100,0.102900,0.100300,0.193400,0.262200,0.243000,-0.002105,0.004176,0.008965,-0.007257,-0.004065,0.000640,0.293000,0.344600,0.630600,0.591400,0.434100,0.168500,0.165488,0.157804,0.355462,0.316122,0.252514,0.056404,0.1616,35.0000,0.4021,0.3071,28.9256,18.8550,3.8022,
0025383_session_1,rest_3_rest,0.109,0.395,54.000,0.038,0.001,3.090,3.569,2.115700,0.434300,0.885500,0.767800,0.248400,0.720300,0.006613,-0.002025,0.003366,0.000326,0.003733,-0.003075,2.010800,0.414600,0.783600,0.737900,0.365500,0.411300,0.311436,0.087185,0.116349,0.175461,0.122210,0.113369,0.6029,113.0000,0.7765,1.0659,93.3884,72.0512,16.1866,
0025384_session_1,rest_3_rest,0.041,0.342,10.000,0.013,-0.002,0.495,1.641,0.222500,0.181300,0.063300,0.338100,0.067100,0.237200,0.002722,0.009025,0.002795,-0.009658,0.003792,-0.003923,0.291700,0.623600,0.293600,0.700800,0.317000,0.263600,0.149439,0.338105,0.119198,0.307496,0.156678,0.086503,0.1693,29.0000,0.4114,0.3307,23.9669,27.3819,4.3897,
0025385_session_1,rest_3_rest,0.066,0.401,22.000,0.023,-0.003,0.764,1.533,0.101200,0.306800,0.104400,0.401700,0.077000,0.419100,0.000418,0.003929,0.005358,-0.002967,0.002213,-0.003325,0.232800,0.513800,0.334700,0.653500,0.234900,0.371400,0.055189,0.138736,0.164422,0.198416,0.063545,0.114015,0.3192,92.0000,0.5649,0.5373,76.0331,30.9592,8.6793,
0025386_session_1,rest_3_rest,0.065,0.181,23.000,0.007,-0.004,0.175,1.124,0.043200,0.084600,0.042000,0.186600,0.029400,0.128800,0.001929,0.007909,0.001222,0.001492,0.000407,-0.004195,0.151200,0.611200,0.145100,0.179300,0.054500,0.303900,0.051985,0.170861,0.057877,0.057967,0.015964,0.076381,0.1685,37.0000,0.4105,0.2572,30.5785,32.4988,5.4484,
0025387_session_1,rest_3_rest,0.014,0.055,0.000,0.005,-0.000,0.110,0.268,0.030900,0.058900,0.043000,0.065700,0.037800,0.020000,-0.000153,-0.001220,0.000017,-0.000640,-0.000086,0.000618,0.045100,0.121400,0.062000,0.111200,0.030200,0.048500,0.013547,0.048992,0.014037,0.042139,0.009879,0.020442,0.0505,0.0000,0.2248,0.0905,0.0000,21.0634,1.0250,
0025388_session_1,rest_3_rest,0.019,0.197,3.000,0.004,-0.002,0.260,0.494,0.012900,0.074600,0.017500,0.084700,0.015500,0.211100,-0.000281,-0.001496,-0.001613,-0.000083,0.000502,-0.001644,0.040300,0.150500,0.123900,0.062500,0.042200,0.240100,0.010674,0.043467,0.041409,0.022830,0.008927,0.049132,0.0553,3.0000,0.2352,0.1027,2.4793,19.5990,1.5704,
0025389_session_1,rest_3_rest,0.026,0.217,3.000,0.008,-0.000,0.766,0.938,0.068600,0.319700,0.048100,0.235800,0.093400,0.070100,0.001030,-0.004625,0.000742,-0.000082,0.001282,-0.001459,0.160500,0.424400,0.068100,0.239400,0.148600,0.110100,0.037444,0.185442,0.023920,0.034197,0.037903,0.027650,0.1010,7.0000,0.3178,0.2049,5.7851,22.3524,2.3702,
0025390_session_1,rest_3_rest,0.023,0.160,3.000,0.007,-0.001,0.131,0.577,0.023400,0.120300,0.024500,0.104500,0.030000,0.156700,-0.001768,0.002534,0.000678,0.001434,-0.000462,-0.003626,0.131800,0.243600,0.071300,0.147800,0.043500,0.273900,0.062278,0.099557,0.031653,0.034019,0.013659,0.107597,0.0772,5.0000,0.2779,0.1514,4.1322,23.3870,2.0236,
0025391_session_1,rest_3_rest,0.016,0.081,0.000,0.006,-0.003,0.147,0.791,0.015600,0.083200,0.032300,0.079800,0.018500,0.125800,0.001916,0.000710,0.002118,0.005391,0.001549,-0.003237,0.159300,0.141700,0.183900,0.432900,0.116200,0.229700,0.040589,0.052730,0.039645,0.114648,0.029873,0.090707,0.0667,3.0000,0.2583,0.1204,2.4793,20.8817,1.4499,
0025392_session_1,rest_3_rest,0.054,0.278,14.000,0.008,-0.001,0.252,0.577,0.063000,0.078900,0.079500,0.320000,0.034300,0.167700,0.001407,-0.001162,0.002665,-0.000397,0.001046,-0.001585,0.109400,0.142600,0.203600,0.384900,0.084100,0.144200,0.037659,0.037507,0.094384,0.102682,0.031867,0.044346,0.1493,29.0000,0.3863,0.2584,23.9669,26.9287,4.8544,
0025393_session_1,rest_3_rest,0.017,0.087,0.000,0.005,-0.001,0.180,0.405,0.046600,0.072500,0.034400,0.141500,0.020000,0.047500,-0.000687,0.002353,0.000576,-0.000794,0.000452,-0.002800,0.071100,0.140300,0.085000,0.152300,0.043900,0.206600,0.032038,0.060695,0.023367,0.046610,0.009495,0.076115,0.0668,1.0000,0.2584,0.1213,0.8264,21.4210,1.7252,
0025394_session_1,rest_3_rest,0.025,0.356,5.000,0.007,-0.004,0.726,1.182,0.064200,0.345700,0.173600,0.291600,0.089900,0.208200,-0.002013,0.000544,-0.002702,0.006700,-0.001472,-0.002110,0.168700,0.276200,0.269100,0.637300,0.131200,0.284600,0.057162,0.047439,0.085358,0.154738,0.037844,0.045478,0.0849,5.0000,0.2914,0.1718,4.1322,20.0758,2.0571,
0025395_session_1,rest_3_rest,0.010,0.032,0.000,0.003,-0.001,0.069,0.336,0.007000,0.035000,0.007600,0.033400,0.010100,0.033500,0.000056,-0.000528,0.000304,-0.001170,0.000288,-0.003453,0.011600,0.069000,0.034700,0.142700,0.032500,0.237300,0.003671,0.009963,0.009756,0.058159,0.011151,0.096493,0.0311,0.0000,0.1763,0.0510,0.0000,20.5326,0.7322,
0025396_session_1,rest_3_rest,0.019,0.201,1.000,0.007,-0.004,0.356,1.056,0.034700,0.109900,0.039500,0.273800,0.052500,0.070300,-0.002346,-0.005522,-0.001543,0.003006,-0.001124,-0.002919,0.168800,0.426300,0.113500,0.303700,0.074100,0.190500,0.067918,0.233158,0.058566,0.106735,0.027727,0.069643,0.0698,3.0000,0.2641,0.1378,2.4793,22.2931,1.6777,
0025397_session_1,rest_3_rest,0.013,0.041,0.000,0.002,-0.002,0.058,0.427,0.015100,0.021800,0.010200,0.061500,0.015100,0.093800,-0.000861,-0.000408,-0.000659,0.003445,-0.000381,-0.001216,0.068800,0.040900,0.044700,0.319300,0.048200,0.099700,0.029141,0.013370,0.016672,0.101767,0.019357,0.028178,0.0394,0.0000,0.1986,0.0664,0.0000,22.1578,1.1620,
0025398_session_1,rest_3_rest,0.016,0.097,0.000,0.005,0.001,0.117,0.640,0.031700,0.048900,0.033300,0.107600,0.019100,0.049700,0.001474,-0.002082,0.000508,0.004185,0.000140,-0.001697,0.124000,0.212200,0.066600,0.267200,0.064900,0.154600,0.052992,0.084497,0.027248,0.151020,0.022473,0.044786,0.0556,0.0000,0.2358,0.1046,0.0000,22.3907,1.3466,
0025399_session_1,rest_3_rest,0.016,0.129,2.000,0.008,0.000,0.267,0.731,0.034300,0.068400,0.108800,0.109100,0.093400,0.054400,-0.000471,-0.003842,0.004653,0.001621,0.003249,-0.002094,0.085200,0.258900,0.313900,0.164400,0.284700,0.162900,0.029780,0.103881,0.159732,0.055510,0.108753,0.053485,0.0810,4.0000,0.2847,0.1528,3.3058,19.6587,1.6180,
0025400_session_1,rest_3_rest,0.017,0.105,1.000,0.005,0.000,0.155,0.395,0.058200,0.091500,0.026200,0.164500,0.030200,0.051400,-0.000832,-0.000178,0.000183,0.003494,0.000520,-0.001584,0.119100,0.097500,0.049600,0.324800,0.096700,0.137400,0.036018,0.021710,0.019644,0.134966,0.044279,0.043297,0.0597,1.0000,0.2443,0.0974,0.8264,21.2578,1.3365,
0025401_session_1,rest_3_rest,0.014,0.069,0.000,0.007,-0.002,0.102,0.850,0.053300,0.049300,0.099600,0.056700,0.083000,0.052300,-0.003874,-0.002005,-0.001459,0.000437,-0.004896,-0.002290,0.242000,0.226100,0.126100,0.127500,0.354600,0.145700,0.161115,0.055633,0.067326,0.025716,0.206032,0.068308,0.0670,1.0000,0.2589,0.1232,0.8264,22.0158,1.4113,
0027065_session_1,rest_3_rest,0.048,0.225,29.000,0.015,-0.000,0.671,0.815,0.055200,0.366100,0.196100,0.229300,0.122200,0.136800,-0.000727,0.001362,-0.000938,0.001738,0.000073,-0.000799,0.122000,0.377500,0.163400,0.324500,0.160900,0.176500,0.036624,0.131110,0.040830,0.126708,0.040182,0.053143,0.1592,53.0000,0.3990,0.2612,21.9917,20.1574,3.9913,
0027062_session_1,rest_3_rest,0.021,0.075,0.000,0.006,-0.001,0.124,0.661,0.073500,0.059100,0.045500,0.083000,0.075300,0.146400,-0.000277,0.000702,-0.001360,-0.001546,-0.000106,-0.000751,0.116100,0.162800,0.283800,0.269000,0.100000,0.191600,0.023964,0.040804,0.083509,0.097942,0.026511,0.051669,0.0894,4.0000,0.2990,0.1347,1.6598,16.7268,2.7523,
0027064_session_1,rest_3_rest,0.019,0.163,5.000,0.004,-0.000,0.270,0.479,0.041600,0.113600,0.038100,0.212000,0.029800,0.120500,0.000219,0.001214,-0.000018,-0.000009,0.000114,-0.000088,0.040300,0.182200,0.049500,0.292400,0.075500,0.083700,0.014064,0.054745,0.017345,0.037680,0.023283,0.024984,0.0687,6.0000,0.2621,0.1285,2.4896,16.1979,2.0198,
0027066_session_1,rest_3_rest,0.019,0.359,7.000,0.008,-0.000,0.563,0.976,0.045600,0.279000,0.039400,0.347800,0.049800,0.114400,0.000303,-0.000521,0.000130,-0.001803,0.000008,-0.000428,0.060200,0.363600,0.048200,0.621000,0.053900,0.151700,0.016880,0.055549,0.007897,0.111079,0.007415,0.030725,0.0856,8.0000,0.2927,0.1544,3.3195,17.0149,2.4556,
0027060_session_1,rest_3_rest,0.019,0.110,1.000,0.009,-0.000,0.275,0.437,0.023300,0.098300,0.099200,0.124500,0.050400,0.111600,0.000085,0.000701,0.000266,-0.000835,0.000109,-0.000444,0.038300,0.164200,0.102000,0.194000,0.062200,0.086400,0.011951,0.056031,0.024661,0.092395,0.012819,0.028057,0.1044,4.0000,0.3231,0.1632,1.6598,21.9245,2.9428,
0027055_session_1,rest_3_rest,0.035,0.252,8.000,0.011,0.001,1.629,1.968,0.082800,1.318400,0.113500,0.408100,0.073000,0.208900,0.000901,-0.001035,0.000362,-0.001056,0.000178,-0.000305,0.220600,1.324500,0.112700,0.338800,0.150200,0.135900,0.040215,0.164774,0.021357,0.111833,0.054935,0.017391,0.1175,19.0000,0.3428,0.2399,7.8838,22.1075,2.7608,
0027059_session_1,rest_3_rest,0.017,0.090,0.000,0.004,0.000,0.125,0.254,0.017700,0.083100,0.018600,0.057900,0.019300,0.156000,-0.000051,-0.000585,-0.000223,-0.000351,-0.000530,0.000159,0.023900,0.093600,0.055800,0.135600,0.081000,0.120500,0.007370,0.033192,0.022921,0.062392,0.028754,0.029780,0.0601,1.0000,0.2451,0.0951,0.4149,16.7661,1.9045,
0027058_session_1,rest_3_rest,0.016,0.064,0.000,0.004,0.000,0.137,0.625,0.027100,0.060900,0.017800,0.098700,0.025800,0.051400,-0.000577,0.002005,0.000333,-0.000615,0.000404,-0.000553,0.103800,0.302900,0.091500,0.182000,0.122500,0.093300,0.017906,0.093013,0.032615,0.052707,0.050973,0.027174,0.0586,0.0000,0.2420,0.0901,0.0000,21.7441,1.6276,
0027068_session_1,rest_3_rest,0.025,0.108,1.000,0.007,-0.003,0.227,2.010,0.034500,0.128100,0.061200,0.113100,0.017600,0.109100,-0.002916,0.003267,0.000009,-0.002567,-0.002111,-0.000932,0.456300,0.650900,0.156700,0.780300,0.372900,0.228200,0.148641,0.279743,0.038177,0.318364,0.143128,0.083510,0.0801,2.0000,0.2831,0.1347,0.8299,21.0773,2.0770,
0027071_session_1,rest_3_rest,0.025,0.082,0.000,0.008,-0.001,0.169,0.559,0.031500,0.080900,0.027500,0.146700,0.026400,0.102500,-0.000051,-0.000786,-0.000115,-0.000955,-0.000160,-0.001017,0.042300,0.260200,0.038100,0.265400,0.050900,0.189700,0.014567,0.041913,0.006574,0.102544,0.027250,0.068445,0.1209,15.0000,0.3476,0.1880,6.2241,21.2265,3.3809,
0027072_session_1,rest_3_rest,0.061,0.330,45.000,0.005,-0.002,0.364,0.792,0.036900,0.047500,0.027700,0.422700,0.039600,0.121500,-0.000698,-0.001156,-0.000464,0.000633,-0.000359,0.000111,0.094400,0.275800,0.087000,0.421800,0.059500,0.080700,0.025235,0.058511,0.019460,0.075710,0.016353,0.018497,0.1604,56.0000,0.4005,0.2677,23.2365,25.8833,5.9916,
0027069_session_1,rest_3_rest,0.031,0.402,2.000,0.006,-0.002,0.706,0.883,0.051800,0.155900,0.084500,0.492200,0.083800,0.245300,-0.000182,0.000824,-0.000911,0.001578,-0.001070,-0.000115,0.065200,0.208100,0.162900,0.448800,0.206800,0.191900,0.013922,0.063911,0.048691,0.078738,0.053466,0.026469,0.0997,6.0000,0.3158,0.1729,2.4896,18.9373,2.7198,
0027067_session_1,rest_3_rest,0.018,0.168,3.000,0.005,-0.002,0.197,0.939,0.029000,0.096300,0.064300,0.170400,0.028100,0.184000,-0.000245,-0.002447,-0.000372,0.002144,-0.000085,0.000284,0.066300,0.383700,0.065300,0.351100,0.056100,0.180600,0.025633,0.181674,0.032496,0.123560,0.016938,0.042265,0.0646,7.0000,0.2541,0.1215,2.9046,21.6209,1.8457,
0027070_session_1,rest_3_rest,0.030,0.094,0.000,0.008,0.001,0.236,0.428,0.018000,0.102500,0.026200,0.111900,0.031500,0.098700,-0.000418,0.000058,-0.000196,-0.000858,-0.000410,-0.000370,0.056000,0.136000,0.061300,0.189500,0.055500,0.109600,0.012798,0.024232,0.011080,0.080025,0.009666,0.027369,0.1196,25.0000,0.3459,0.1980,10.3734,20.3596,3.1738,
0027080_session_1,rest_3_rest,0.014,0.137,1.000,0.005,0.001,0.225,0.865,0.044400,0.055400,0.037300,0.088800,0.055700,0.231600,-0.000397,0.000610,-0.001295,-0.002846,-0.002673,-0.001144,0.083300,0.135400,0.226200,0.383400,0.394000,0.205700,0.015914,0.035306,0.059361,0.145466,0.152397,0.060511,0.0738,2.0000,0.2716,0.1219,0.8299,21.5278,2.0348,
0027079_session_1,rest_3_rest,0.043,0.188,4.000,0.005,-0.000,0.236,0.334,0.035500,0.068300,0.073200,0.288600,0.041900,0.081500,0.000228,0.001092,0.000036,-0.000115,0.000542,-0.000042,0.061400,0.160400,0.057900,0.236600,0.066700,0.086900,0.021594,0.056416,0.013770,0.071002,0.026525,0.017696,0.1046,11.0000,0.3234,0.1757,4.5643,22.0792,3.3736,
0027081_session_1,rest_3_rest,0.018,0.119,1.000,0.004,0.001,0.150,0.633,0.026000,0.047500,0.022100,0.118700,0.012400,0.078200,-0.000485,0.001165,0.001769,0.001256,-0.000149,0.000060,0.129000,0.263400,0.219000,0.359300,0.030700,0.070300,0.038980,0.083452,0.108404,0.051998,0.012396,0.025143,0.0681,1.0000,0.2610,0.1118,0.4149,17.4865,2.0404,
0027073_session_1,rest_3_rest,0.018,0.088,0.000,0.005,0.001,0.149,0.508,0.041600,0.106700,0.037500,0.091600,0.054300,0.187900,0.000517,0.001089,0.000356,-0.000222,0.000682,-0.000583,0.101600,0.185300,0.091700,0.157800,0.134400,0.146500,0.038425,0.051436,0.026478,0.045750,0.045758,0.031067,0.0824,6.0000,0.2871,0.1352,2.4896,28.6795,2.4314,
0027076_session_1,rest_3_rest,0.017,0.119,1.000,0.011,-0.001,0.271,0.618,0.041100,0.169300,0.055600,0.150500,0.097500,0.126600,-0.000330,-0.001972,-0.000934,0.000720,-0.001269,0.000164,0.104000,0.288700,0.157300,0.242000,0.181800,0.101200,0.040273,0.097829,0.070647,0.039629,0.088066,0.026041,0.1256,34.0000,0.3544,0.2112,14.1079,21.1072,3.0304,
0027078_session_1,rest_3_rest,0.012,0.067,0.000,0.006,-0.001,0.097,0.406,0.016300,0.059900,0.032300,0.092400,0.022100,0.092800,0.000395,-0.000728,-0.000139,0.000355,0.000290,-0.000227,0.103800,0.182000,0.069100,0.116600,0.087600,0.074700,0.021071,0.028132,0.028703,0.022075,0.021991,0.018459,0.0704,0.0000,0.2653,0.1174,0.0000,19.1877,1.7545,
0027075_session_1,rest_3_rest,0.030,0.117,3.000,0.006,-0.000,0.146,0.307,0.066200,0.064200,0.025700,0.167100,0.060400,0.074000,-0.000270,-0.000238,-0.000233,-0.000108,-0.000165,-0.000410,0.071400,0.095300,0.065300,0.213500,0.093200,0.103300,0.021983,0.017411,0.023296,0.069102,0.019633,0.036523,0.0957,6.0000,0.3093,0.1495,2.4896,16.5863,2.6718,
0027082_session_1,rest_3_rest,0.020,0.072,0.000,0.007,0.001,0.103,0.490,0.018600,0.059000,0.022100,0.042700,0.021000,0.130400,0.000156,-0.000371,0.001421,-0.000359,0.001142,-0.000366,0.068300,0.124900,0.221900,0.128100,0.184900,0.132600,0.017242,0.052003,0.074941,0.037480,0.054693,0.039312,0.1103,0.0000,0.3321,0.1573,0.0000,21.2214,3.6703,
0027074_session_1,rest_3_rest,0.013,0.052,0.000,0.007,0.001,0.094,1.280,0.024500,0.062000,0.023600,0.058300,0.022000,0.104900,-0.001145,0.001010,-0.001957,-0.005253,-0.002036,-0.000963,0.174800,0.261800,0.277500,0.778500,0.298400,0.184000,0.054738,0.115727,0.098669,0.416009,0.106499,0.076917,0.0716,0.0000,0.2676,0.1130,0.0000,21.2505,1.9235,
0027077_session_1,rest_3_rest,0.013,0.113,1.000,0.009,0.000,0.202,0.541,0.034600,0.142900,0.122100,0.144900,0.083600,0.040800,-0.000269,0.000941,-0.000618,0.000681,-0.000552,-0.000198,0.048600,0.227900,0.108100,0.338700,0.107400,0.084700,0.016413,0.127478,0.043768,0.060845,0.037842,0.029385,0.0638,5.0000,0.2526,0.1117,2.0747,17.0772,1.1861,
0027083_session_1,rest_3_rest,0.026,0.082,0.000,0.006,-0.004,0.121,0.354,0.010300,0.055700,0.013400,0.056100,0.012000,0.119500,0.000435,-0.004050,-0.000427,0.002065,0.000000,-0.002537,0.025400,0.145000,0.021200,0.096200,0.013700,0.102000,0.010187,0.035942,0.010977,0.022764,0.005023,0.034623,0.0996,0.0000,0.3157,0.1452,0.0000,18.9549,3.1399,
0027084_session_1,rest_3_rest,0.029,0.130,2.000,0.005,-0.001,0.152,0.433,0.016800,0.052600,0.032300,0.107800,0.037700,0.088100,0.000169,-0.000741,-0.000062,-0.001733,0.000424,-0.001006,0.034900,0.164000,0.036600,0.244200,0.078400,0.168800,0.007937,0.022866,0.008920,0.105598,0.023618,0.046170,0.0843,0.0000,0.2904,0.1351,0.0000,16.9796,2.2872,
0027085_session_1,rest_3_rest,0.021,0.072,0.000,0.007,0.002,0.148,1.423,0.037000,0.036900,0.046900,0.109600,0.041000,0.088200,0.001668,-0.001016,0.003795,0.000768,0.003068,-0.001097,0.305300,0.249200,0.629100,0.263200,0.532700,0.226900,0.082036,0.050062,0.193418,0.066208,0.168381,0.069963,0.1047,3.0000,0.3236,0.1563,1.2448,20.3719,2.8234,
0027086_session_1,rest_3_rest,0.019,0.083,0.000,0.007,-0.001,0.210,1.082,0.028500,0.161000,0.027700,0.091800,0.042600,0.104800,-0.000649,0.002725,0.001171,-0.002341,0.001020,-0.001723,0.131000,0.405800,0.154400,0.359600,0.160400,0.263900,0.030368,0.126891,0.082487,0.140089,0.070465,0.090839,0.0834,2.0000,0.2888,0.1323,0.8299,21.7338,2.0630,
0027087_session_1,rest_3_rest,0.013,0.051,0.000,0.004,0.000,0.090,0.499,0.025100,0.044500,0.020700,0.045700,0.035900,0.052400,-0.000838,0.001411,0.000897,-0.000305,-0.000183,-0.001002,0.164200,0.210300,0.109800,0.116300,0.104300,0.133000,0.072342,0.120247,0.057785,0.048915,0.018135,0.060212,0.0433,0.0000,0.2082,0.0666,0.0000,19.6291,1.0869,
0027088_session_1,rest_3_rest,0.021,0.088,0.000,0.007,0.002,0.155,1.805,0.035200,0.051100,0.046000,0.085900,0.047900,0.156300,-0.000714,0.003154,-0.001770,-0.004928,-0.001818,-0.000957,0.150300,0.544200,0.297100,0.885100,0.302200,0.229900,0.063388,0.282383,0.155209,0.459476,0.149037,0.069512,0.1035,7.0000,0.3217,0.1642,2.9046,21.9494,3.1892,
0027089_session_1,rest_3_rest,0.024,0.170,3.000,0.011,-0.001,0.182,0.587,0.052100,0.087600,0.074100,0.220400,0.037500,0.162200,0.000843,0.001502,0.000556,-0.000617,0.000277,-0.001300,0.168300,0.242000,0.181300,0.347100,0.120800,0.240000,0.083723,0.069796,0.096946,0.098408,0.040945,0.074517,0.1165,13.0000,0.3413,0.1892,5.3942,20.8481,3.1222,
0027090_session_1,rest_3_rest,0.012,0.048,0.000,0.006,-0.001,0.180,0.602,0.030300,0.118900,0.055100,0.046500,0.031400,0.044000,-0.000210,-0.001864,-0.001191,0.000559,-0.000154,-0.000664,0.036200,0.271700,0.162700,0.175300,0.048500,0.123800,0.015963,0.129589,0.088811,0.029199,0.026536,0.043767,0.0477,1.0000,0.2183,0.0831,0.4149,22.1024,0.9799,
0027091_session_1,rest_3_rest,0.042,0.119,5.000,0.008,-0.001,0.223,0.697,0.027600,0.078000,0.028400,0.085900,0.036200,0.135500,0.000100,0.002141,0.000513,0.000140,0.000192,0.000470,0.074400,0.376100,0.091800,0.063400,0.094400,0.165500,0.018270,0.109927,0.029663,0.020124,0.019957,0.053146,0.1199,8.0000,0.3463,0.1792,3.3195,23.7835,3.5496,
0027092_session_1,rest_3_rest,0.044,0.350,20.000,0.012,0.001,0.517,0.930,0.113300,0.273300,0.068500,0.477400,0.057200,0.221600,0.000487,0.001509,0.000791,-0.002179,0.000929,-0.001319,0.196400,0.287700,0.115300,0.564100,0.151700,0.228400,0.068064,0.108850,0.047505,0.139901,0.061090,0.073735,0.1545,49.0000,0.3930,0.3012,20.3320,22.9285,4.3659,
0027093_session_1,rest_3_rest,0.033,0.081,0.000,0.007,-0.000,0.182,0.302,0.015500,0.074300,0.025100,0.127800,0.017800,0.100300,0.000238,0.000102,-0.000135,-0.000123,-0.000246,-0.000528,0.051300,0.078900,0.028000,0.173600,0.042400,0.100000,0.008235,0.022960,0.005438,0.060473,0.007650,0.029856,0.1394,63.0000,0.3733,0.2246,26.1411,22.5768,3.8328,
0027094_session_1,rest_3_rest,0.029,0.191,8.000,0.009,-0.004,0.318,1.378,0.078200,0.185100,0.119700,0.182300,0.202700,0.194000,0.000919,-0.003203,-0.000924,0.001030,0.001963,0.000056,0.147200,0.539800,0.225800,0.318400,0.493500,0.186200,0.060500,0.134317,0.071889,0.077652,0.237066,0.061070,0.1287,27.0000,0.3587,0.2208,11.2033,21.3533,3.5782,
0027095_session_1,rest_3_rest,0.055,0.195,46.000,0.007,-0.005,0.290,1.951,0.084100,0.059700,0.203700,0.229100,0.277800,0.065700,-0.000338,-0.004561,0.000631,0.003452,-0.000698,-0.000515,0.060400,0.815000,0.202800,0.576400,0.139300,0.119800,0.019081,0.275491,0.047415,0.204716,0.050991,0.031440,0.1210,32.0000,0.3479,0.2151,13.2780,24.5034,3.8214,
0027096_session_1,rest_3_rest,0.034,0.263,11.000,0.005,-0.002,0.307,0.997,0.051700,0.048600,0.033500,0.251800,0.079200,0.055900,0.000505,-0.000710,-0.001223,0.003698,-0.001088,0.000315,0.099000,0.147200,0.195600,0.593800,0.225400,0.110700,0.025618,0.033394,0.074983,0.185576,0.034369,0.024215,0.0780,4.0000,0.2793,0.1390,1.6598,20.1836,2.2039,
0027098_session_1,rest_3_rest,0.023,0.097,0.000,0.005,-0.000,0.126,0.467,0.038600,0.076500,0.033200,0.104600,0.056300,0.089600,0.000078,0.000115,-0.000384,0.002501,-0.001217,0.000325,0.079600,0.079800,0.098000,0.380800,0.183900,0.131500,0.023315,0.022540,0.040374,0.183737,0.066200,0.052300,0.0967,4.0000,0.3110,0.1467,1.6598,19.7720,2.7270,
0027097_session_1,rest_3_rest,0.022,0.149,2.000,0.009,-0.003,0.590,1.582,0.059600,0.267400,0.098500,0.146600,0.248900,0.127500,0.001906,-0.002879,0.000583,0.000793,0.001836,-0.001418,0.246900,0.719900,0.181600,0.291100,0.356500,0.224400,0.137620,0.045273,0.073091,0.086202,0.192788,0.088317,0.1543,55.0000,0.3928,0.2562,22.8216,23.3575,3.5440,
0027099_session_1,rest_3_rest,0.023,0.223,4.000,0.015,0.000,0.778,1.492,0.035200,0.655000,0.130700,0.277000,0.100300,0.091900,-0.000079,-0.001237,-0.001364,-0.000180,-0.000886,-0.000680,0.067900,0.923700,0.405800,0.263100,0.365100,0.118900,0.017369,0.188466,0.093036,0.064440,0.073175,0.024788,0.1133,16.0000,0.3366,0.2084,6.6390,19.9503,2.3912,
