,dvars,fd,outlier,quality,scan,session,subject
0,1.1920398118846245,,0.00133765,0.005117842700000001,4,1,0003051
1,1.0462420300210955,,0.0009305500000000011,0.0060892626500000015,4,1,0003052
2,1.201040825733593,,0.010472449999999993,0.007729664200000005,4,1,0003054
3,1.204623268609258,,0.0022912999999999983,0.009001080849999992,4,1,0003055
4,1.2306389927814905,,0.0019917499999999974,0.0071028145500000054,4,1,0003056
5,1.1695163427607511,,0.0018090000000000007,0.00459279065,4,1,0003057
6,1.1288683844398197,,0.00046625,0.005654493849999998,4,1,0003059
7,1.213833106910017,,0.0018506500000000016,0.0051483370500000035,4,1,0003062
8,1.1630101334553729,,0.0009705499999999993,0.004191093050000001,4,1,0003063
9,1.199933798261233,,0.0015425000000000011,0.008001369399999998,4,1,0003064
10,1.277776424401146,,0.004573555555555554,0.011580636111111112,4,1,0025336
11,1.0317561967639381,,0.0007594999999999997,0.022031551666666666,4,1,0025337
12,1.1994951815024018,,0.0009418333333333328,0.011256149833333333,4,1,0025338
13,1.3454665403741464,,0.023031333333333324,0.026345834222222204,4,1,0025339
14,1.1536052552003373,,0.0038862222222222223,0.01881989249999999,4,1,0025340
15,1.1454487592830327,,0.0017617777777777757,0.015782491833333336,4,1,0025341
16,1.1600683040081707,,0.004405333333333334,0.013848306166666673,4,1,0025342
17,1.162495693964381,,0.0022997777777777773,0.030783712444444472,4,1,0025343
18,1.06060268117286,,0.01813838888888888,0.03335159500000001,4,1,0025344
19,1.2295421265553705,,0.003347388888888889,0.014835977833333335,4,1,0025345
20,1.2916459925236756,,0.004181944444444442,0.014044182722222222,4,1,0025346
21,1.2508431055905271,,0.00934005555555555,0.022079659777777785,4,1,0025347
22,1.1708650116367791,,0.0034971111111111145,0.01299080911111111,4,1,0025348
23,1.1551477514097714,,0.0027129444444444423,0.01596206544444444,4,1,0025349
24,1.0792092897459007,,0.004331722222222226,0.03317155000000002,4,1,0025350
25,1.1882578003075153,,0.0006941666666666667,0.007360800999999995,4,1,0025351
26,1.2030554978444599,,0.004141611111111115,0.01084916261111111,4,1,0025352
27,1.2273753556926865,,0.0009968333333333337,0.00709511594444444,4,1,0025353
28,1.124336158350195,,0.0011758333333333332,0.011151813500000003,4,1,0025354
29,1.1837121374747928,,0.0017307777777777786,0.016779682444444444,4,1,0025355
30,1.3510976365563796,,0.017161666666666683,0.016953725277777776,4,1,0025356
31,1.1367299760722862,,0.0024703888888888874,0.016418355277777782,4,1,0025357
32,1.0865845272603698,,0.0153798888888889,0.04476129999999999,4,1,0025358
33,1.064171706620398,,0.011449000000000013,0.038046977388888896,4,1,0025359
34,1.2340622778776809,,0.008899722222222226,0.011357086555555557,4,1,0025360
35,1.3022603367687262,,0.01764266666666668,0.019935441666666665,4,1,0025361
36,0.995706900517516,,0.004138499999999995,0.02393269000000001,4,1,0025362
37,1.1248221181751412,,0.007145833333333335,0.011442626250000002,4,1,0025363
38,1.2358539490615745,,0.004792166666666666,0.011598340666666661,4,1,0025364
39,1.0496026398514324,,0.0008613333333333335,0.010325627500000005,4,1,0025365
40,1.1435071508507886,,0.0012226666666666666,0.007392194250000002,4,1,0025366
41,1.085624470506721,,0.0011929166666666666,0.007648344,4,1,0025367
42,1.1066034240020428,,0.00813516129032258,0.008494430645161291,4,1,0025368
43,1.138926175885338,,0.00136625,0.007763853916666666,4,1,0025369
44,1.11853075693173,,0.0005638333333333332,0.006128807499999999,4,1,0025370
45,1.079900697673722,,0.002100833333333332,0.012126471333333335,4,1,0025371
46,1.2085540680900146,,0.001966583333333333,0.007024438749999999,4,1,0025372
47,1.085866548181059,,0.002173166666666668,0.01285086983333333,4,1,0025373
48,1.1154802727468407,,0.0014448333333333336,0.012039750666666661,4,1,0025374
49,1.0891932455230964,,0.0006319999999999999,0.008317732083333336,4,1,0025375
50,1.187835454478745,,0.0008325833333333327,0.010110898416666665,4,1,0025376
51,1.0959835823476713,,0.00048341666666666666,0.005188071083333335,4,1,0025377
52,1.1562905321415708,,0.0006509999999999999,0.008308934499999998,4,1,0025378
53,1.0504117353085076,,0.0027744166666666624,0.026049717499999982,4,1,0025379
54,1.0752591184722988,,0.0005973333333333334,0.006624485166666667,4,1,0025380
55,1.0827396979786796,,0.0010559166666666666,0.005601901499999998,4,1,0025381
56,1.208023253320697,,0.0010134166666666679,0.00697113133333333,4,1,0025382
57,1.1659328643992815,,0.0029605833333333316,0.013134926750000001,4,1,0025383
58,1.1281378046126123,,0.0009267500000000002,0.011019346499999994,4,1,0025384
59,1.2226888671811034,,0.007863666666666663,0.01311197933333333,4,1,0025385
60,1.1800098902030585,,0.01332249999999997,0.014361093333333326,4,1,0025386
61,1.108687098107106,,0.0006848333333333332,0.0050566353333333335,4,1,0025387
62,1.1756322199168878,,0.000778666666666666,0.004009158249999999,4,1,0025388
63,1.177063363055866,,0.0004835833333333333,0.004284887833333334,4,1,0025389
64,1.0880247137201264,,0.0009879166666666669,0.011020725166666667,4,1,0025390
65,1.0944466941801934,,0.0005652499999999999,0.006144108000000001,4,1,0025391
66,1.179016813019399,,0.0009685833333333332,0.005886264166666668,4,1,0025392
67,1.0919032167989196,,0.0009719166666666668,0.006287783833333332,4,1,0025393
68,1.1532049216760285,,0.0008639999999999999,0.005775316250000003,4,1,0025394
69,1.0863277972781118,,0.0005429999999999996,0.0042635517500000004,4,1,0025395
70,1.1170246764972889,,0.000642583333333333,0.005282252499999999,4,1,0025396
71,1.119922493230705,,0.0007137499999999999,0.007190613583333331,4,1,0025397
72,1.093225545350236,,0.00422575,0.011712317083333328,4,1,0025398
73,1.1555549570136578,,0.004418166666666667,0.009077172833333336,4,1,0025399
