,dvars,mean_fd,num_fd,outlier,perc_fd,quality,scan,session,subject
0,1.2297499437678698,,,0.00028483333333333344,,0.005776646916666666,1,11,0026044
1,1.3733752242718107,,,0.0005166250000000003,,0.004062747333333334,1,11,0026045
