,dvars,mean_fd,num_fd,outlier,perc_fd,quality,scan,session,subject
0,1.1977888518641853,,,0.001488875,,0.00730496191666667,1,12,0026044
1,1.2954890149914646,,,0.0012321666666666663,,0.005790014375000001,1,12,0026045
