,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,ghost_x,ghost_y,ghost_z,gm_mean,gm_size,gm_std,scan,session,snr,subject,wm_mean,wm_size,wm_std
0,55.51663607615742,126756,79.16584896000437,,,,,0.5280289766402181,79.73840683842117,842.4241810167971,37084,189.24584997743182,1.847302655576413,1.7421847272727273,1.9321426794643528,1.872748511908972,-0.01492847627241068,0.032711452977728754,,,,,4,8,10.641257462449508,0026017,,,
