,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,ghost_x,ghost_y,ghost_z,gm_mean,gm_size,gm_std,scan,session,snr,subject,wm_mean,wm_size,wm_std
0,61.64780694680207,150354,81.90593349216789,,,,,0.5434213559671345,50.9018349778615,678.2772657533541,46638,273.6092588153362,2.4133504780742827,2.38592,2.4008935241392075,2.4537688249872986,-0.0020653945136530276,0.04912637122200966,,,,,2500,2,8.281173742049019,0021001,,,
1,53.99683854676454,153803,75.24767000083018,,,,,0.5467044548323421,43.60004264079436,581.9586839417329,43189,187.87230323744788,2.365774603227382,2.26992,2.4126868584097907,2.4177299582251948,0.0004624891371071741,0.048118333007407615,,,,,2500,2,7.73390968697519,0021002,,,
2,62.5255418301617,146034,86.9720918283787,,,,,0.5546477023176741,50.12936816543458,707.6693857310448,50958,272.59507709111233,2.752263182829544,2.59726,2.9081799999999998,2.760153018772133,-0.007683515292221673,0.07091612607905126,,,,,2500,2,8.136741003395468,0021006,,,
3,39.62095980956671,160562,48.77826116722841,,,,,0.5120262098164834,75.0608519494677,521.9109351507622,36430,154.8204996536227,2.3950320693209233,2.31062,2.5029,2.375543597969848,-0.012559205991638839,0.040348376281441195,,,,,2500,2,10.699662568156635,0021018,,,
4,56.36710651100027,149317,82.76963995446475,,,,,0.5590341014419737,37.9776920088829,582.8448453741769,47675,203.03743508341051,2.4445876663177093,2.2754733333333332,2.5765097952373983,2.4917958528855664,-0.01670336814329641,0.07410392772511969,,,,,2500,2,7.041770940345104,0021024,,,
5,49.71436343704732,157438,70.69641268934916,,,,,0.5297546368653683,50.915316394737864,592.4690884346486,39554,171.50405128510684,2.282705155489218,2.17394,2.3865801896683525,2.2925858022538934,-0.014900937140041839,0.06943559815443677,,,,,2500,2,8.38046890777964,1427581,,,
6,58.462851973515164,147423,77.80171900388834,,,,,0.5688245150489608,40.2997390460754,580.1841731494834,49569,212.51779345038773,2.440743737108961,2.26926,2.5485664641248014,2.5141231807244377,-0.013538621847649274,0.08552690728009815,,,,,2500,2,7.457215349194112,1793622,,,
7,45.8642343007674,155336,56.65169918552949,,,,,0.5307238824430535,71.36049654531718,590.8651577441001,41656,173.3554137678772,2.2076807481541,2.07036,2.353946666666667,2.207834727344025,-0.010215588299653994,0.045952291444766605,,,,,2500,2,10.42978703620287,1961098,,,
8,55.37643748689836,152275,75.5870701134989,,,,,0.5544475452773775,42.73792035510977,581.818240849685,44717,191.98174633457074,2.3005145431049807,2.1459033333333335,2.3815701892701937,2.38233021434402,-0.005831618606851029,0.06501054093844874,,,,,2500,2,7.69732495221798,2475376,,,
9,57.17056824349613,154030,80.36823013165639,,,,,0.5545161292947921,37.80037908321514,579.2900305822083,42962,179.48349847210565,2.2597184947237685,2.1338,2.3719098114975443,2.2798797688814796,-0.02285780442277979,0.08178413258777578,,,,,2500,2,7.207948086367409,2799329,,,
