,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,ghost_x,ghost_y,ghost_z,gm_mean,gm_size,gm_std,scan,session,snr,subject,wm_mean,wm_size,wm_std
0,56.276922717152566,126943,80.10871737312867,,,,,0.5272814764266438,79.56917057080382,851.8031797949,36897,192.4932715788414,1.8600185128670281,1.7665483636363637,1.933443043190907,1.8840636635876231,-0.015230522422483697,0.0322019351058723,,,,,6,3,10.633089727643364,0026017,,,
