,Unnamed: 0,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,ghost_x,ghost_y,ghost_z,gm_mean,gm_size,gm_std,scan,session,snr,subject,wm_mean,wm_size,wm_std
0,0.0,65.09619865394676,140277,149.81622162393316,,,,,0.4555045104836958,105.81302629907287,1638.7011967242129,35851,371.10301134271447,2.7655990455332677,2.583415272727273,3.0209745454545462,2.710344041623956,0.008247810589196644,0.019633849816945204,,,,,1,5,10.938075856949997,25427,,,
1,1.0,58.916824562262256,144925,147.82959409387968,,,,,0.4231958527282768,127.68806558240844,1766.9080968402698,31203,333.67792465975214,2.3671265609716863,2.170458181818182,2.588712727272727,2.360641110256388,-0.006982882602565939,0.010508384269920713,,,,,1,5,11.952330030198073,25428,,,
2,2.0,53.441248790332786,145482,140.02634394813774,,,,,0.4168814073459227,129.5040178148286,1675.8112800118665,30646,316.81075897148713,2.4748097535206197,2.3537512727272727,2.5750894545454543,2.500761694561406,0.004083190308224491,0.006636741804514899,,,,,1,5,11.967828572547354,25429,,,
3,3.0,57.132728810586,148613,147.3915817309301,,,,,0.4020075848622307,120.8857150552943,1704.9881692150518,27515,336.79158948620807,2.434327460071663,2.3335418181818186,2.5533643636363634,2.4210764026788714,0.015220552362270224,-0.0020140556537332566,,,,,1,5,11.567744569887195,25430,,,
4,4.0,59.50559245067657,144708,148.20825133968168,,,,,0.4269997099575642,114.94825581357776,1681.53273590168,31420,322.57494731613986,2.414201643357371,2.2926254545454543,2.561716363636364,2.3958322857398913,0.000534189077214381,0.001189072561889926,,,,,1,5,11.345743038609495,25431,,,
5,5.0,72.95665488254133,138256,171.94250786853576,,,,,0.4693274103698304,91.52220150963369,1748.6495351379413,37872,367.1078777295058,2.6392090333573983,2.5117847272727274,2.77536,2.6370528672091296,0.021749756620541457,-0.0054447819941917,,,,,1,5,10.169966442939916,25432,,,
6,6.0,63.611171175562724,144387,145.83631949043252,,,,,0.4335936821606976,118.86232165842121,1701.5252928684702,31741,336.78613704849056,2.3831296947902025,2.2671941818181818,2.558621090909091,2.333182287497176,0.002300525966513588,0.004951146870621122,,,,,1,5,11.667363101412453,25433,,,
7,7.0,55.27552717861226,144789,134.05572573511878,,,,,0.4223579946819129,140.95200043835737,1685.7190247891779,31339,348.8324679330059,2.450029859939567,2.2893381818181817,2.6699432727272727,2.4060381678065643,0.0005728404483981126,0.013997212616983962,,,,,1,5,12.574763334764205,25434,,,
8,8.0,57.11280502272872,146503,146.61781159200717,,,,,0.4160365659451458,113.70783948461285,1649.7603248603918,29625,305.2921342654163,2.3254851279266795,2.2472145454545456,2.4366254545454544,2.2967175826376303,0.003104573673873428,0.002446172439198627,,,,,1,5,11.252113961782308,25435,,,
9,9.0,77.29611719537905,139997,174.4096749575215,,,,,0.4708242562674558,71.13029162463793,1573.1738023460464,36131,336.7688300855998,2.5693832816205218,2.4166283636363635,2.7330589090909094,2.568191104434768,0.020072770443254614,0.007853330555405094,,,,,1,5,9.019991595817158,25436,,,
10,10.0,79.07185374156823,139627,176.0292151812216,,,,,0.4691780629075223,83.95959692579648,1731.1698186140784,36501,359.38389843440575,2.493338468574862,2.3466501818181817,2.6909323636363642,2.454667578207252,0.01747486395948061,0.007899143920986888,,,,,1,5,9.834559660064636,25437,,,
11,11.0,57.31125846244007,145920,146.71661779785447,,,,,0.41483725910657865,127.89534538319649,1742.2710276432967,30208,370.4770028865569,2.5143986043590183,2.4378094545454547,2.694615272727273,2.4199469909458444,0.004350062974071299,0.01232793253245525,,,,,1,5,11.875076278297188,25438,,,
12,12.0,52.56155247617343,145007,134.96658018443023,,,,,0.4189807481656618,137.84624166921796,1670.7082813418979,31121,316.5084970400561,2.3565512369996617,2.180488727272728,2.522472727272727,2.37930581561521,0.0010459360231670394,0.0047503724520339,,,,,1,5,12.378681293242336,25439,,,
