,Unnamed: 0,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,ghost_x,ghost_y,ghost_z,gm_mean,gm_size,gm_std,scan,session,snr,subject,wm_mean,wm_size,wm_std
0,0.0,97.56297450175549,175598,135.77599278919575,,,,,0.5183116776368429,63.98174838340388,1288.8657286191624,43442,356.8063652202197,2.549746869302342,2.4260900000000003,2.590370205864128,2.6376802096239893,-0.015239488736048268,0.0614975091873497,,,,,645,2,9.49258924307952,1427581,,,
1,1.0,122.90913328022091,165354,160.00919836478226,,,,,0.5688996657675462,41.744583965162114,1235.4887483225393,53686,415.90762252632055,2.858286439510469,2.6088633333333333,2.9501430988770245,3.034053092208457,-0.016058894229239024,0.08254197334412662,,,,,645,2,7.721360777684318,1793622,,,
2,2.0,91.53243767467806,173450,118.9536566511132,,,,,0.5191146609020796,79.84186680613952,1292.128304302653,45590,359.28777110909516,2.52472,2.30881,2.640216666666667,2.6400433333333333,-0.008886036559484044,0.04402016037470143,,,,,645,2,10.862451316586418,1961098,,,
3,3.0,111.89799726366104,170377,148.1884245039336,,,,,0.5499939043546597,48.38838973247238,1235.0889535698586,48663,378.1881372683352,2.6174368746818604,2.3989,2.6849268800454835,2.7841002212604056,-0.005081101311727369,0.06061632972268592,,,,,645,2,8.334584551420706,2475376,,,
4,4.0,115.53024757794401,171978,165.0494433327044,,,,,0.545898261251904,41.958004090304776,1252.1834487908557,47062,367.4753892782765,2.6096064592737793,2.43362,2.6731231208925945,2.7318297828936746,-0.024130810783556292,0.08027084008193032,,,,,645,2,7.586717189143869,2799329,,,
5,5.0,124.07627745127066,173228,189.4315982894257,,,,,0.5270406898643387,42.29487222548685,1385.2394307054185,45812,499.97366778280775,3.1203902479863364,3.03296,3.1587102510317364,3.1713869187058545,-0.038377998432330584,0.09682205203736742,,,,,645,2,7.31261016226533,2842950,,,
6,6.0,117.22221714656658,167503,161.026727234303,,,,,0.5506015398499975,49.30985522864599,1329.7818501723375,51537,433.4348949604063,2.736126666666667,2.6596333333333333,2.734636666666667,2.81635,-0.01333220965420257,0.06618278941957323,,,,,645,2,8.258143682181593,3201815,,,
7,7.0,87.53069756335644,179900,132.5086456471866,,,,,0.4855640101831352,79.45736634721078,1366.2799420042434,39140,370.4073493157782,2.665586454824888,2.5393733333333333,2.7621531138171265,2.700253333333333,-0.01328855857145306,0.04229952184327898,,,,,645,2,10.310873945856015,3313349,,,
8,8.0,129.2354505139515,163981,175.7393041837511,,,,,0.5342224035235263,73.06245111575889,1741.8002846498432,55059,665.4855349426607,3.46416694197392,3.2784766666666667,3.5584669494682117,3.5633336165216463,-0.027484479199899308,0.07547662702288592,,,,,645,2,9.911273364486727,3315657,,,
9,9.0,127.52138425322744,162683,165.0250069957605,,,,,0.5606557777738318,54.36732893920615,1450.2269133236764,56357,511.42405823012086,3.068149756165365,2.8214966666666665,3.119066418785539,3.2819030725111116,-0.02720564487317475,0.08416651640690458,,,,,645,2,8.78792214419317,3795193,,,
10,10.0,127.24754171139381,167044,171.14643574837672,,,,,0.5495039441500276,50.74403162040708,1435.8061738746774,51996,496.41531427646487,2.85811,2.50284,3.130663333333333,2.9796600000000004,-0.016732303550977663,0.07299180536712056,,,,,645,2,8.389343123602243,3808535,,,
11,11.0,149.4905941389541,161395,190.1362005069568,,,,,0.5862454023730433,37.01550302193158,1391.2152586081381,57645,479.6591775085869,2.9146533333333333,2.675583333333333,2.9392366666666665,3.14853,-0.032857933465784465,0.1217349644862102,,,,,645,2,7.316940461094547,3893245,,,
12,12.0,111.05575750305944,173690,152.5888634094,,,,,0.5321760242792444,53.08590280315678,1314.7443958177325,45350,402.809211644284,2.710293548728112,2.5167566666666668,2.8104868900240967,2.814663557022695,-0.029681070761928982,0.0657778748302697,,,,,645,2,8.616253941745656,4176156,,,
13,13.0,137.47417636057426,173420,198.54675073716578,,,,,0.5461203765446705,35.262354941205125,1363.1546302994425,45620,445.2345732720395,2.734496449348414,2.5609800000000003,2.7726697796480035,2.879563104486219,-0.030016149035027757,0.08956060688250485,,,,,645,2,6.865660733496328,4288245,,,
14,14.0,96.58718222279958,173604,136.2616393909441,,,,,0.5048785383953149,84.4104805394975,1464.9633815846653,45436,456.798041888674,2.763303333333333,2.566853333333333,2.8182466666666666,2.91679,-0.006257929828868161,0.03664008818827917,,,,,645,2,10.751106387187841,7055197,,,
15,15.0,122.84862863851895,171746,168.0664277696665,,,,,0.5449770512256016,45.985196493557005,1349.788491294778,47294,413.4777560913565,2.7320333333333333,2.5960433333333333,2.736966666666667,2.8699600000000003,-0.01107332285349026,0.060857878667807674,,,,,645,2,8.031279710095646,8574662,,,
16,16.0,105.38309237553939,174548,144.15376093786338,,,,,0.5198072652536839,61.19450030192114,1325.3734803315087,44492,441.2432232690341,2.9553535682037326,2.71891,3.145883583345698,3.017800239833215,-0.016328118173902412,0.061986270899741125,,,,,645,2,9.194165117223708,8735778,,,
17,17.0,93.29407701382964,169812,138.9706374066976,,,,,0.5115103936845941,82.35770433511381,1441.9614710971696,49228,477.66654154994484,3.027276666666667,2.9145866666666667,3.02717,3.1444266666666665,-0.012340714576419935,0.050820167212799486,,,,,645,2,10.37601537997749,9630905,,,
0,,125.68223999327641,168082,165.97594039471525,,,,,0.5525047064838173,48.160321478293795,1368.083980203821,50958,464.5804720564075,2.7969335556136414,2.7115466666666665,2.743773551388864,2.9409102337225463,0.003344116159704909,0.04825309052633176,,,,,645,2,8.24266443046092,0021001,,,
1,,108.43907203030643,171705,150.06331866423102,,,,,0.5421298521767267,47.82664673711347,1225.137876112952,47335,372.0702148867475,2.779690220909931,2.6361399999999997,2.772276886987439,2.9388969002292074,-0.0011703520707243742,0.04711146610860281,,,,,645,2,8.164139558010287,0021002,,,
2,,129.05139756565194,163357,182.10494271779973,,,,,0.5522152693863104,51.832687061816245,1512.139390928616,55683,543.6417018716683,3.196676666666667,2.9564800000000004,3.3586666666666667,3.2896966666666665,-0.010413783752352754,0.06902620464993703,,,,,645,2,8.303670226413974,0021006,,,
3,,76.06530113136017,178814,99.72613117329243,,,,,0.4979800259764844,86.793587568541,1125.6358385510432,40226,313.56383552334097,2.68778,2.58335,2.7601999999999998,2.7230566666666665,-0.013424179190878915,0.040429337387694046,,,,,645,2,11.28727070134752,0021018,,,
4,,115.31334504288691,167108,163.56879821779665,,,,,0.555160884684081,43.492167031175434,1255.2724843325275,51932,407.6686956025689,2.8097764433656978,2.5460766666666665,2.8916431035261865,3.0129997605482925,-0.01535983658415226,0.07064249436642514,,,,,645,2,7.674278334313463,0021024,,,
