,Unnamed: 0,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,ghost_x,ghost_y,ghost_z,gm_mean,gm_size,gm_std,scan,session,snr,subject,wm_mean,wm_size,wm_std
0,0.0,3.6587657811925234,125969,6.370909036425762,,,,,0.5253630670370067,102.80137492598722,73.04933544914581,42991,14.580198313260455,1.9730718918425187,1.9429033333333332,2.2045866666666667,1.79329,0.01016874119332994,-0.0007600452168249332,,,,,1,3,11.4660772946977,25023,,,
1,1.0,3.3349393862280534,131780,5.1871671015857945,,,,,0.4994014470075025,132.3973387782323,69.9017298320598,37180,12.183445567844073,1.934830589883797,1.95826,2.1178966666666668,1.746435,0.015723485764078397,-0.004534687658557232,,,,,1,3,13.475897048061118,25025,,,
2,2.0,3.2431914552525605,137299,4.913076412535613,,,,,0.4805588092176574,114.8203269936205,61.943169577861745,31661,11.926935048383484,1.7692787937111851,1.8032233333333332,1.9567566666666665,1.5696475,0.024904577825440446,-0.00040675627348805916,,,,,1,3,12.607817256783347,25047,,,
3,3.0,57.798206367159565,86590,74.26447261653487,,,,,0.5658836159517399,80.56214325151151,826.116946798456,32194,175.9619998221452,2.0269542492937256,1.9331712,2.2212832,1.9393576155947216,-0.0013150453804682313,0.03299423114415699,,,,,1,3,11.123985907287278,25238,,,
4,4.0,76.58914229448071,81188,101.19079428018604,,,,,0.6223097592125885,42.23599067798668,809.6282146563237,37596,157.25509270292568,1.7971854858177352,1.7081856,1.9990816000000002,1.69986,-0.006428412325819834,0.058265109640905775,,,,,1,3,8.001006617405864,25239,,,
5,5.0,56.85810508392861,87621,77.92952341576921,,,,,0.5690900939058755,62.02958524879795,747.1322614373994,31163,137.95013890157716,1.767969642762332,1.6829694715996193,1.981728,1.656932598760879,-0.003592023393968361,0.04061145382221285,,,,,1,3,9.587281285570077,25240,,,
6,6.0,70.72610063052423,81290,85.502742898807,,,,,0.617463699409294,52.88647908740427,789.9626560906078,37494,164.74194004478397,1.9940306545527675,1.8991871999999999,2.1717183999999996,1.9223150000000002,-0.002602215120946404,0.04730472193244868,,,,,1,3,9.23903291647068,25244,,,
7,7.0,60.04338386319375,83659,74.8827109488697,,,,,0.5878680527791345,74.66680959061539,812.1046275550053,35125,168.4055864629082,2.0448645378767254,1.968438550179943,2.2255168,1.9518226163376935,-0.0016152549828444727,0.0387791273307947,,,,,1,3,10.84502173151176,25245,,,
8,8.0,56.15443864322242,84626,71.38844408083182,,,,,0.5828786220125457,76.157079010912,779.5059891426073,34158,143.62035063284063,1.8263571204956712,1.8005409373703718,1.975398249289074,1.712775,0.006059682857091157,0.03706527589975487,,,,,1,3,10.91921807764835,25252,,,
9,9.0,54.26619377387392,87248,70.71197743084652,,,,,0.570376916501161,71.10663975930895,741.03222480442,31536,125.76410275061887,1.723386967699376,1.6841632000000002,1.9103806542495232,1.5909075000000001,0.0007479483085020852,0.036900805728226564,,,,,1,3,10.479585661836708,25253,,,
