,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,ghost_x,ghost_y,ghost_z,gm_mean,gm_size,gm_std,scan,session,snr,subject,wm_mean,wm_size,wm_std
0,3.3020037376496028,139104.0,5.604073159552701,,,,,0.4655324618258897,107.30094918130327,66.22006523883068,29856.0,12.433455536453009,1.9274500519196405,1.9362766666666669,2.1666466666666664,1.7068450000000002,0.024123518881199155,-0.0014043570313950955,,,,,1.0,2.0,11.816416979844735,25000.0,,,
1,3.1752449482800866,133191.0,5.2654756171478185,,,,,0.4840538353058738,145.1064501514982,72.8245811902859,35769.0,13.515341648000813,1.8195645763771089,1.86751,1.9965833333333327,1.6156700000000002,0.016899795386279524,-0.006019708744530214,,,,,1.0,2.0,13.830579891609721,25001.0,,,
2,3.011655023608292,136940.0,4.810093182007078,,,,,0.4653719530254017,159.93447515316117,70.63612953680594,32020.0,12.702837431001436,1.836206372073884,1.8739966666666668,2.0122266666666664,1.641795,0.014543934717199452,-0.0064318370553302215,,,,,1.0,2.0,14.684981530302089,25002.0,,,
3,3.28980358777727,135838.0,5.694274844491567,,,,,0.4735112738710529,124.84767523615213,72.14402008952095,33122.0,13.943372827863664,2.0489215321019776,2.0648066666666667,2.261503333333333,1.842045,0.010997321546870246,-0.002909320314683125,,,,,1.0,2.0,12.669571114803224,25003.0,,,
4,3.2586223145018214,129177.0,5.871548909088283,,,,,0.5103729858513131,98.94526712328472,65.56948094271135,39783.0,12.739955807634434,1.9055658634383128,1.96207,2.07192,1.702095,0.01362252241657424,-0.005342892155239829,,,,,1.0,2.0,11.167322619286976,25004.0,,,
5,3.3032679189347003,136097.0,5.282060430423585,,,,,0.4803908004670697,121.35211446815956,67.58654523838227,32863.0,11.904481221291801,1.7546812586323035,1.812466666666667,1.92212,1.550755,0.012801920687014131,-0.009196645171194315,,,,,1.0,2.0,12.795488830286308,25005.0,,,
6,3.3697944392772903,129160.0,5.808896195717836,,,,,0.5097910982754891,109.28259717473644,68.94693287023946,39800.0,13.21522637611711,1.9856948225912279,1.982816666666667,2.1916900000000004,1.8016725,0.012264151800289912,-0.00429171992738949,,,,,1.0,2.0,11.869196926098509,25006.0,,,
7,3.3368868479595064,123100.0,5.296689321722138,,,,,0.5436405934551981,108.61857596739723,64.15532489869982,45860.0,11.858946230971384,1.8873643726034413,1.9201866666666667,2.044896666666667,1.71219,0.018388492149091905,-0.001415555097781017,,,,,1.0,2.0,12.112344334713724,25007.0,,,
8,3.0213969467884665,137932.0,5.2549308839476065,,,,,0.4525614461538664,164.87410221973937,76.43096941515883,31028.0,14.699519186841867,2.04447867235909,2.09864,2.210433333333333,1.842185,0.007554794183560703,-0.001633713617444827,,,,,1.0,2.0,14.544619349539836,25008.0,,,
9,3.8690879355507235,128606.0,5.7930069546766125,,,,,0.5368117408641309,76.91356010541709,60.01667619345889,40354.0,11.419430115246026,1.7586274387583998,1.7558566666666666,2.0012233333333334,1.54788,0.015186353396875303,-0.003456718324577159,,,,,1.0,2.0,10.36019405172788,25009.0,,,
