,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,ghost_x,ghost_y,ghost_z,gm_mean,gm_size,gm_std,scan,session,snr,subject,wm_mean,wm_size,wm_std
0,3.4762192827449088,139064.0,6.207628093276384,,,,,0.4678033677692223,92.19801970161964,67.16093688076404,29896.0,12.50065534962955,1.914430383184348,1.92812,2.1593666666666667,1.6852275,0.024278835183491027,7.739129460909423e-05,,,,,2.0,2.0,10.819098030938337,25000.0,,,
1,3.371380301086038,135718.0,5.9518238924563125,,,,,0.4751027435454889,117.23339488979536,72.733948092621,33242.0,13.969688021097353,2.0162345619554283,2.047336666666667,2.21647,1.806225,0.010824294420925027,-0.002899149179784006,,,,,2.0,2.0,12.22044694313087,25003.0,,,
2,3.2564402885236863,129173.0,5.428780331208412,,,,,0.5099926100926404,116.087170756111,66.9485524782757,39787.0,13.03982921710454,1.917737542583961,1.9688166666666669,2.0886,1.7151724999999998,0.014091576603359397,-0.005823161828005751,,,,,2.0,2.0,12.332153521373625,25004.0,,,
3,3.3996159192092943,136055.0,5.5018590901264695,,,,,0.4825253750806303,112.92343671040086,67.69690745621354,32905.0,11.847748019147474,1.7479881979426088,1.81085,1.89894,1.553175,0.013169474185479823,-0.01032466227027936,,,,,2.0,2.0,12.304369549867447,25005.0,,,
4,3.4688345982814663,122920.0,5.492416722142127,,,,,0.5447362276128485,108.02856968984949,66.41000788425177,46040.0,12.176923161885504,1.8872765451102285,1.912013333333333,2.049713333333333,1.7152275,0.01852104985931293,-0.002601875583296812,,,,,2.0,2.0,12.091217990893972,25007.0,,,
5,2.951442624605189,138072.0,5.069550476440416,,,,,0.44855065047096776,185.69006902017586,78.53047624048995,30888.0,14.921409250544453,2.181571332196379,2.2099900000000003,2.3345466666666668,2.0124025000000003,0.011673896439143863,-0.0009036377789780381,,,,,2.0,2.0,15.490619258145768,25008.0,,,
6,3.9323043683577263,128594.0,5.90267725912606,,,,,0.5378867501590071,74.66729677733387,60.201404556170594,40366.0,11.478740111306365,1.7879981639025893,1.78455,2.04028,1.5699375,0.015596777590563316,-0.003530034741372185,,,,,2.0,2.0,10.198999862832398,25009.0,,,
7,3.0600274403468437,134800.0,5.025014155348639,,,,,0.4746771213773335,156.22023276645436,72.32619874993169,34160.0,13.279037406388207,1.7999578456508265,1.8557366666666668,1.9637266666666668,1.60026,0.011174306139533777,-0.007787343698415622,,,,,2.0,2.0,14.393232837552805,25010.0,,,
8,3.2024705004528413,138694.0,5.479639745039375,,,,,0.4542387705202328,147.78531347943982,75.83953382806155,30266.0,14.194048150657885,1.936002632638056,1.9614666666666667,2.0989533333333332,1.7625175,0.010001890541296406,-0.0076156930181878425,,,,,2.0,2.0,13.840240847350922,25011.0,,,
9,3.3671033873734864,131335.0,5.73876686309085,,,,,0.4957924414144821,125.58896825267848,73.27992150654588,37625.0,13.7801074410289,1.8733240878263264,1.8867333333333327,2.0139766666666667,1.730105,0.01716695084737372,-0.010129510695121349,,,,,2.0,2.0,12.769280100547235,25012.0,,,
10,3.218421707226668,130087.0,5.341998348538551,,,,,0.4989519927610698,144.83848071224662,73.81700834074789,38873.0,13.587422050867904,2.116033851053849,2.151933333333333,2.247453333333333,1.959065,0.009907064756672216,-0.0050147807920948965,,,,,2.0,2.0,13.818238704799027,25013.0,,,
11,3.089580037273864,135945.0,5.078407373252672,,,,,0.4697715125690582,152.84844204904346,72.29360761297269,33015.0,13.209543335675475,1.8562734400059728,1.87718,2.0187166666666667,1.6878974999999998,0.012467316004196908,-0.006893093372662479,,,,,2.0,2.0,14.235488077174342,25014.0,,,
12,2.9084322978529253,135046.0,4.695027697908252,,,,,0.4690337049780046,184.80873166479628,73.91389529405005,33914.0,13.182527919389033,1.9350577299524518,1.9422833333333327,2.09432,1.7812525,0.01313123283592748,0.0007412699013321045,,,,,2.0,2.0,15.743015813725755,25015.0,,,
13,3.323202521767011,129202.0,5.433148238507488,,,,,0.50537708159118,136.3270507740379,73.01727821388094,39758.0,14.081885730366634,2.102108650578185,2.0890366666666664,2.2967366666666664,1.93601,0.015608686974258044,-0.005113464504120328,,,,,2.0,2.0,13.439220689097032,25016.0,,,
14,3.1605196881289586,138021.0,5.395494950747974,,,,,0.4552710991780288,161.55208124442862,78.3000508271144,30939.0,13.62550130212289,1.821957118433606,1.87292,1.8909833333333328,1.7076875,0.011345650998070415,-0.010462384455389693,,,,,2.0,2.0,14.512116412278305,25017.0,,,
15,3.0087399573907136,135068.0,4.837019425309693,,,,,0.4936221433543943,95.8052253239095,54.721780624663154,33892.0,10.700038366140523,1.9259751557405085,1.9219533333333327,2.13586,1.7403475,0.015849658781637497,-0.004108742120064196,,,,,2.0,2.0,11.313119880877789,25018.0,,,
16,3.2659112871746627,138060.0,5.354945364105522,,,,,0.4617267799098612,147.44724083727866,75.14460141254473,30900.0,12.407047059892635,1.7906814452469648,1.8370566666666663,1.9239,1.6246174999999998,0.01596699126011843,-0.009031770863524849,,,,,2.0,2.0,14.032748478862723,25019.0,,,
17,3.3465784692917704,134266.0,5.985681645482972,,,,,0.4869108228760729,100.82662432729948,67.74474287930569,34694.0,12.359355101400551,1.8690144835903828,1.8932833333333328,2.06612,1.669045,0.01601022075222165,-0.0049024689273938354,,,,,2.0,2.0,11.317799190076954,25021.0,,,
18,3.352280160213573,136356.0,5.806554583945311,,,,,0.479620377961438,101.56700316016413,66.48552471654516,32604.0,12.055018329970324,1.8086800242871708,1.8424666666666667,2.00204,1.604035,0.025085643660789952,-0.008466962082831712,,,,,2.0,2.0,11.450081757669627,25022.0,,,
19,3.1638207600387367,125236.0,4.82582810620399,,,,,0.5327182483630281,120.02772117390086,62.091035414959144,43724.0,11.891964352525836,1.8556859043617189,1.8578066666666664,2.05789,1.6714349999999998,0.014580572931952628,-0.0009322278688044336,,,,,2.0,2.0,12.866400138690414,25023.0,,,
20,3.219899126983425,125097.0,5.117141854766361,,,,,0.5321426765346565,117.83359408742679,64.59710525562441,43863.0,11.592636220143554,1.9647888506722404,2.010056666666667,2.0898733333333332,1.8055925,0.02100629751278732,-0.012880538144813916,,,,,2.0,2.0,12.623669049834032,25024.0,,,
21,3.0537381818635465,132872.0,4.925248502665577,,,,,0.4856699265270187,148.03744810452827,69.15277847707786,36088.0,13.772684069524171,2.37913793570008,2.369353333333333,2.616623541283889,2.17214,0.010898252941738988,-0.0016864635967790767,,,,,2.0,2.0,14.040464849570933,25025.0,,,
22,3.4070617784586448,134264.0,5.490685290070144,,,,,0.4896482553206702,113.22837778445223,67.46683233158639,34696.0,13.268483993857016,2.030671584719127,2.0241333333333333,2.23601,1.850145,0.0224317638815638,-0.009069392653935143,,,,,2.0,2.0,12.287506707696314,25026.0,,,
23,3.6792943456283616,132824.0,6.009783354794638,,,,,0.5123517391331978,75.43624109704109,60.07737990887207,36136.0,11.679279956653357,1.8693112799467584,1.89611,2.05565,1.6758400000000002,0.027835954880193282,0.006932593566777654,,,,,2.0,2.0,9.996596609583603,25027.0,,,
24,3.498901766970535,130328.0,5.160068725909051,,,,,0.5189933890224355,101.32429532811487,61.632748230819644,38632.0,11.816963558918381,1.8744143601558696,1.8514633333333328,2.0814733333333333,1.708875,0.025558782951271505,-0.001684392759905449,,,,,2.0,2.0,11.944171968361097,25028.0,,,
25,3.8101759245921545,130873.0,5.52186007836595,,,,,0.5299139578106346,75.39003102669079,57.15125040572686,38087.0,11.2613766515348,1.8383505743219848,1.8638066666666668,2.0084733333333333,1.6596575,0.05014582437322202,-0.011023320872505292,,,,,2.0,2.0,10.349999745491427,25029.0,,,
26,3.325224474811519,135450.0,5.691595109389268,,,,,0.4837972580656225,103.64800229264736,65.9626102501227,33510.0,12.351456405109992,1.729862420463956,1.7807666666666666,1.82933,1.5890375,0.015988687918235836,-0.011158916039248594,,,,,2.0,2.0,11.589476936141505,25030.0,,,
27,3.1089597872027634,139687.0,5.115577036090294,,,,,0.4604638277865008,121.2505466668692,64.73953736634314,29273.0,12.395905628703758,1.74271249128132,1.7788766666666669,1.9173166666666663,1.5518025,0.027256278951764086,-0.005586339979292945,,,,,2.0,2.0,12.655373364452727,25031.0,,,
28,3.246707936276569,128632.0,5.540505279863302,,,,,0.5199363597221363,93.41586271602164,61.0473999843028,40328.0,11.195856628077,1.7075966366672883,1.7124700000000002,1.86123,1.5621875,0.02659567677500233,0.0025792239673306018,,,,,2.0,2.0,11.018381339004696,25032.0,,,
29,3.744170298586924,129481.0,5.744629557093834,,,,,0.5343012312518252,71.879445344086,57.15695328816821,39479.0,10.620193113708474,1.790520932931782,1.75005,1.9907966666666663,1.647635,0.04791895203108646,-0.003997042275941939,,,,,2.0,2.0,9.949632560307943,25033.0,,,
30,3.4129963803846635,129875.0,5.192752619549797,,,,,0.5218988795593974,93.5786519804806,59.04153941488028,39085.0,11.287283926876874,1.7814898438020672,1.793216666666667,1.9997466666666668,1.5766725,0.019379845908695133,-0.006699544338959463,,,,,2.0,2.0,11.369988855736995,25034.0,,,
31,3.7082076628058376,133785.0,5.973880808649382,,,,,0.5054791203859569,81.91057077216266,62.474167610580565,35175.0,12.099217902472462,1.7845123209823004,1.8115900000000005,1.9476266666666664,1.6106200000000002,0.030680061447670007,-0.00717199288985762,,,,,2.0,2.0,10.457886524974905,25035.0,,,
