,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,ghost_x,ghost_y,ghost_z,gm_mean,gm_size,gm_std,session,snr,subject,wm_mean,wm_size,wm_std
0,82.91277035969885,101131,111.50353581960204,,,,,0.5859038580593551,50.30855363394588,967.0865089415104,38133,189.79281436510163,1.989716716073542,1.9209399999999999,2.288333151472954,1.7920175,-0.01875174180790455,0.07387350476306176,,,,,1,8.67314656735306,0003001,,,
1,71.17371083173131,104836,95.44652578862134,,,,,0.5528456313902508,71.29181460574291,986.3372935263748,34428,194.1302087282848,1.9196910857873828,1.8413300000000001,2.133433333333333,1.80087760734067,-0.027864865607509517,0.06139355516073282,,,,,1,10.33392557117004,0003002,,,
2,80.93810371208737,100968,113.77565687017658,,,,,0.5855296933977836,47.8728942296571,948.8591005169128,38296,181.47898575079557,1.8300797794312285,1.7895633333333334,2.063993497364799,1.6594150989088476,-0.021930041312130884,0.0731227128111719,,,,,1,8.339737397425937,0003004,,,
3,69.28449345151338,104795,98.3211910022485,,,,,0.542108917324571,82.47231544446554,1072.6093161356432,34469,206.30355357952595,1.9938598948942208,1.94277,2.2116466666666668,1.8447876099579101,-0.026458578303495045,0.06290600828045273,,,,,1,10.909238437837006,0003006,,,
4,90.53833446553026,96464,126.2205184589109,,,,,0.6085290549422775,45.88651746929326,1034.0984447418641,42800,194.58737406356545,1.8500923351918646,1.7989033333333333,2.1150701680906745,1.6643575992034434,-0.019997247989669162,0.07352439374822028,,,,,1,8.192791927712598,0003007,,,
5,86.95065338752265,104941,115.72118824232895,,,,,0.5617494688741584,59.56185051279287,1097.2815639612659,34323,209.22164420063964,1.9127072853055385,1.9158466666666667,2.08241,1.7539551045438708,-0.020084708626074765,0.05057630899465136,,,,,1,9.482114560243497,0003008,,,
6,87.37336508409498,97149,107.11835955105037,,,,,0.6084935938096042,52.701622268811825,983.3301823196792,42115,200.2698070166267,1.964825193083225,1.9136833333333334,2.1884633333333334,1.81118,-0.02013054236948397,0.07941427659382817,,,,,1,9.179847287066085,0003009,,,
7,86.91182678537601,107900,114.28373161169007,,,,,0.5574049277675891,50.56326955916151,1002.4834777061892,31364,192.97874566734535,1.7182691913598152,1.6989866666666666,1.8907266666666667,1.579265,-0.03592662585503436,0.06095746414277836,,,,,1,8.771882608037322,0003010,,,
8,77.01773644714362,108356,99.0585295851946,,,,,0.5396739195476719,70.0856095768438,1028.4016607538053,30908,213.9785249938759,2.043315715207577,2.06881,2.24109648856032,1.8400301096743412,-0.02278709188620543,0.031066976118377363,,,,,1,10.381757785626482,0003011,,,
9,97.07501314337375,97860,118.98542570124383,,,,,0.6106111536901274,47.58845622806761,1038.5174951080699,41404,209.02676581104546,1.856461343176825,1.7905101422969614,2.03681,1.75441,-0.031592316663623984,0.09163795657422343,,,,,1,8.72810673229548,0003012,,,
10,66.74249644709708,104561,90.20768609569059,,,,,0.5562503972455688,69.67733538888615,922.9286474420218,34703,159.92861115017607,1.7378185054160915,1.7049966666666665,1.9523468218252515,1.5766375939749235,-0.024533733601490398,0.05917153796556693,,,,,1,10.2311531022201,0003013,,,
11,88.45159672992713,96949,108.15822283868665,,,,,0.6184762893049989,43.229662790447236,899.7272858707248,42315,185.48081494400614,1.956163726378385,1.8781800000000002,2.2058633333333333,1.8067576076911454,-0.04211218551589658,0.09269279482970721,,,,,1,8.318621203795383,0003014,,,
12,87.1931614216465,104628,115.17143724636917,,,,,0.5654035673663724,56.10913823479976,1058.9693116955593,34636,221.94861311619852,1.919763631996362,1.90938651492226,2.0915233333333334,1.7716876056008104,-0.030524502552081882,0.07019336526163915,,,,,1,9.194721686334985,0003015,,,
13,102.20540187761935,91842,125.47209106425018,,,,,0.6504895725038333,35.27300615286965,943.7194217781471,47422,182.09971597741102,1.8545986605664249,1.80755,2.102986666666667,1.678115,-0.028710775328390968,0.09749431391403307,,,,,1,7.521349279935879,0003016,,,
14,105.33798954265421,102099,131.84046521203234,,,,,0.5996496315092135,38.664697659787464,1025.4496070394794,37165,222.65321977667585,2.098701549548363,2.0497799999999997,2.3995264759694357,1.8793975,-0.025356115596684672,0.08592310751292662,,,,,1,7.77795804490147,0003017,,,
15,84.07851934888666,103664,104.06909439063915,,,,,0.5825207997198324,49.514723856720664,922.626161079621,35600,187.10276718293264,2.0007982673590536,1.9422499999999998,2.2492300000000003,1.8334626092828876,-0.030002544948526375,0.07330975358794956,,,,,1,8.865515420134278,0003018,,,
16,78.85125610178335,105016,104.81257891708563,,,,,0.5677178205388731,52.709248386971204,935.6396751762467,34248,176.93082785264968,1.8194072239680805,1.79172680906032,2.03367682828878,1.6528625985182879,-0.02627891126652486,0.060616309245632646,,,,,1,8.926788032917363,0003020,,,
17,81.3879648222523,100986,109.06155312121645,,,,,0.5763287446480666,62.95184583809544,1058.5767240798848,38278,212.4575622380349,1.9093819544603239,1.864916814876939,2.136296666666667,1.7472575,-0.022922740631676482,0.04899378327523882,,,,,1,9.70623188268124,0003021,,,
18,82.99082283826324,100588,106.99102012858292,,,,,0.5841235103516831,58.05304393487532,1009.6504827388527,38676,212.04213858755062,2.0188725610605487,1.9014868177832618,2.352140186931307,1.839800109660632,-0.020959163525466677,0.07395233020807754,,,,,1,9.436777792430096,0003022,,,
