subject,falff_50,falff_75,falff_90,falff_fwhm,falff_mean,reho_50,reho_75,reho_90,reho_fwhm,reho_mean,vmhc_50,vmhc_75,vmhc_90,vmhc_fwhm,vmhc_mean
0025129_session_1_scan_rest_2_rest,0.5989595651626587,0.6166990399360657,0.6363026380538941,7.17061,0.5871524810791016,0.08628547936677933,0.11356044560670853,0.146068274974823,11.7599,0.09391741454601288,0.2752925604581833,0.47316625714302063,0.6596106588840485,6.41768,0.29656362533569336
0025129_session_1_scan_rest_1_rest,0.6067067682743073,0.627723291516304,0.6511116325855255,7.21717,0.5964308977127075,0.08742242306470871,0.11638479307293892,0.14908354580402378,11.9864,0.09584726393222809,0.29718878865242004,0.49974410235881805,0.677602231502533,6.45666,0.3143421709537506
0025130_session_1_scan_rest_1_rest,0.6107421219348907,0.6330612152814865,0.6565225183963775,7.39439,0.5986533761024475,0.08344138413667679,0.1168990358710289,0.15652548223733903,13.3559,0.09560739994049072,0.2650732100009918,0.4598139226436615,0.6431810855865479,6.62655,0.2890103757381439
0025130_session_1_scan_rest_2_rest,0.599807471036911,0.618790790438652,0.6397100746631623,7.33958,0.5860670804977417,0.08732829988002777,0.1205610129982233,0.1573785871267319,13.2273,0.09760666638612747,0.2697908282279968,0.4644677937030792,0.648665726184845,6.72524,0.2947828471660614
0025131_session_1_scan_rest_1_rest,0.5966492891311646,0.6159112453460693,0.636987030506134,7.15772,0.5855382680892944,0.08725748211145401,0.11834453791379929,0.15215608477592468,12.6887,0.09650073945522308,0.2676345854997635,0.4682992696762085,0.6637519001960754,6.673,0.2962571978569031
0025131_session_1_scan_rest_2_rest,0.5942015945911407,0.6109192967414856,0.6293013215065002,7.22951,0.5811540484428406,0.08785901218652725,0.11792665719985962,0.15193985998630524,12.3886,0.09658872336149216,0.27077311277389526,0.461129367351532,0.6535734534263611,6.52892,0.29546162486076355
0025132_session_1_scan_rest_2_rest,0.6079398989677429,0.632083535194397,0.6571222543716431,7.36855,0.5952849388122559,0.10009368509054184,0.13567734509706497,0.17419885843992233,13.0162,0.10911315679550171,0.3463047742843628,0.5387135148048401,0.7122374653816225,6.7888,0.35052090883255005
0025132_session_1_scan_rest_1_rest,0.6052235662937164,0.6248046308755875,0.6468361616134644,7.32106,0.5910847187042236,0.08182225003838539,0.10760997235774994,0.13872600644826888,12.9046,0.0905597135424614,0.2725553661584854,0.4500561058521271,0.6289479315280914,6.5901,0.2907596230506897
0025133_session_1_scan_rest_2_rest,0.5865849852561951,0.6007924973964691,0.6133967757225036,7.06368,0.5699781179428101,0.07506150007247925,0.09618449956178665,0.12092970758676529,12.2839,0.08128803968429565,0.2520250976085663,0.4186278209090233,0.581611692905426,6.46894,0.269125372171402
0025133_session_1_scan_rest_1_rest,0.5913441777229309,0.6049785315990448,0.6176404356956482,7.00882,0.5752831101417542,0.06959828734397888,0.0873306430876255,0.10802330076694489,11.7049,0.0751882940530777,0.2311452329158783,0.39198362827301025,0.5592332839965821,6.39919,0.2551232874393463
