subject,falff_50,falff_75,falff_90,falff_fwhm,falff_mean,reho_50,reho_75,reho_90,reho_fwhm,reho_mean,vmhc_50,vmhc_75,vmhc_90,vmhc_fwhm,vmhc_mean
0025676_session_1_scan_rest_1_rest,0.6379434466362,0.671140730381012,0.7058406114578247,12.0419,0.646501362323761,0.09293408691883087,0.13891975581645966,0.1921249210834503,12.0495,0.10866048187017441,0.2717951238155365,0.4187917709350586,0.5735633373260498,12.0011,0.3009929358959198
0025677_session_2_scan_rest_1_rest,0.6361580491065979,0.6714420169591904,0.708764398097992,12.0321,0.6444342136383057,0.11051024496555328,0.17319775745272636,0.23607213646173483,12.6185,0.12974190711975098,0.3500664532184601,0.45801636576652527,0.5667312145233155,11.891,0.3551190495491028
0025677_session_1_scan_rest_1_rest,0.6443338394165039,0.6765959560871124,0.7108405709266663,12.0603,0.653143048286438,0.11249625310301781,0.17180311307311058,0.23058231472969054,12.7769,0.12955503165721893,0.3756614625453949,0.506534218788147,0.6239393711090088,11.8732,0.3809795677661896
0025678_session_2_scan_rest_1_rest,0.6523708403110504,0.6867254972457886,0.719225287437439,12.0641,0.6585232019424438,0.12354777008295059,0.18880965188145638,0.25224117934703827,13.237,0.1416328102350235,0.3819192051887512,0.5379892587661743,0.7000257253646851,12.0002,0.3866441249847412
0025678_session_1_scan_rest_1_rest,0.6509657502174377,0.6862227618694305,0.7239918053150177,12.0362,0.659364640712738,0.11890994012355804,0.18472906202077866,0.25612801909446725,12.7583,0.1399669200181961,0.3243453800678253,0.49089741706848145,0.6337149977684021,11.9624,0.34718477725982666
0025679_session_2_scan_rest_1_rest,0.6413193941116333,0.6758040189743042,0.7112852931022644,12.0602,0.6481180787086487,0.13087792694568634,0.2010548934340477,0.2693544685840607,12.8265,0.14932316541671753,0.3752822279930115,0.5144829154014587,0.6460771679878236,11.8624,0.3875397741794586
0025679_session_1_scan_rest_1_rest,0.639759361743927,0.6671126782894135,0.6931240200996399,12.0703,0.6437156200408936,0.12655285000801086,0.1895223632454872,0.2564521670341492,12.8205,0.14341165125370026,0.3527257740497589,0.5325360149145126,0.6948799788951874,12.0025,0.37718847393989563
0025680_session_2_scan_rest_1_rest,0.6273824572563171,0.6562810242176056,0.6895438611507416,12.0303,0.6362274885177612,0.1113971658051014,0.16635112464427948,0.2304280623793602,12.3635,0.12885552644729614,0.38204798102378845,0.5373204052448273,0.6614115536212921,11.9965,0.38811197876930237
0025680_session_1_scan_rest_1_rest,0.633111834526062,0.6682436168193817,0.7086874842643738,12.0893,0.6435092687606812,0.11025674641132355,0.1715843826532364,0.2410243719816208,12.6109,0.1307709664106369,0.3876868784427643,0.5277183800935745,0.6617235779762269,11.9652,0.39215150475502014
0025681_session_2_scan_rest_1_rest,0.6296965181827545,0.6612008661031723,0.6945220947265625,12.0114,0.6375870704650879,0.10720019787549973,0.16634050384163857,0.23497001230716708,12.6993,0.12712101638317108,0.3102380335330963,0.4361756891012192,0.5775135159492493,11.7932,0.3255871832370758
0025681_session_1_scan_rest_1_rest,0.6403197050094604,0.6744982600212097,0.7082028150558473,12.058,0.6479102969169617,0.1241963729262352,0.18897558748722076,0.25086607336997985,12.7297,0.14075100421905518,0.3581772446632385,0.48639652132987976,0.6132544279098511,11.8372,0.36331266164779663
0025682_session_2_scan_rest_1_rest,0.6566916704177856,0.6871078014373779,0.714546525478363,12.0095,0.6608892679214478,0.11247523874044418,0.1661689132452011,0.22072718739509584,12.1018,0.12668755650520325,0.340239018201828,0.4864791929721832,0.6248851299285889,11.9752,0.3550969362258911
0025682_session_1_scan_rest_1_rest,0.6326314508914948,0.6586425006389618,0.6844199299812317,12.0528,0.6369016170501709,0.11334491148591042,0.17024067416787148,0.2276369407773018,12.2201,0.12877607345581055,0.37948116660118103,0.5392478406429291,0.6723457753658294,12.0006,0.38529473543167114
